,index,year,month,day,hour,min,sec,lat,lon,dep,mag,strike,dip,rake,length,width,slip,duration,catalog,ref,udate,depth,time,ID,date,start,end,mid_time_deciyear,type,Named_SSEs,Start,End,Average date of GPS maximum speed,Date of maximum moment rate,Maximum moment rate,Total moment released,start_yr,start_doy,start_dec_year,end_yr,end_doy,end_dec_year,Mw_Est,cent_long,cent_lat,Event,Start_year,Start_month,Start_day,End_year,End_month,End_day,Duration,Lon_geom,Lat_geom,Z_geom,Lon_pot,Lat_pot,Z_pot,Lon_mom,Lat_mom,Z_mom,Mw,Area,Potency,Moment,Max_slip,Mean_slip,Max_slip_rate,Mean_slip_rate,Start_time,End_time,year_time,SSE_number_michel2019,min_start,max_start,min_end,max_end,len,wid,str,M0,dur,Mw_error,Duration_error,Longitude,Latitude,Depth,Time,Aseismic_percent
814,,,,,,,,-17.72,-71.19,,6.08,,,,,,,903744.0000000001,,"Jara et al., 2023",,57.71,2011-05-12 09:35:59.999997,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,10.46,,,,,,,,,,6.08,,,,,,,,,,,,,,,,,,,,,0.05,3.2,-71.19,-17.72,57.71,2011.36,100.0
815,,,,,,,,-37.9954,178.7327,,5.86,,,,,,,8640000.0,,"Williams et al., in prep.",,11.2999,2011-05-18 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,26.0,2011.0,3.0,29.0,2011.0,7.0,7.0,100.0,178.7327,-37.9954,-11.2999,178.7365,-37.9816,-11.3723,178.7254,-37.9853,-11.5083,5.86,2208.70499,39469500.0,6.96096e+17,22.87,17.87,112.33,64.07,2011-03-29,2011-07-07,,,,,,,,,,,,,,,,,,
816,,,,,,,,42.0,-123.75,,5.72,,,,,,,2522880.000004876,,Michel et al. 2019,,30.3683853149,2011-05-30 15:36:00.000003,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.41,27,2011.35,2011.37,2011.39,2011.49,,,,,,,,,,,,
817,36.0,2011.0,6.0,3.0,,,,28.944,130.80901,16.5,6.56,210.0,22.0,112.0,35.0,39.0,0.154,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,16.5,2011-06-03 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,,,,,,,17.334532,-98.64797,,6.36,,,,,,,2160000.0,,Rousset et al. 2017,,40.9933624268,2011-06-04 09:28:48.000000,,2011.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,35.0,2011.0,6.0,5.0,,,,26.357,129.078,10.3,6.11,217.0,13.0,55.0,34.0,40.0,0.034,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,10.3,2011-06-05 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,,,,,,,49.0,-123.0,,5.42,,,,,,,1892160.0000018643,,Michel et al. 2019,,56.0350952148,2011-06-10 14:24:00.000002,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.44,29,2011.37,2011.43,2011.45,2011.47,,,,,,,,,,,,
821,,,,,,,,43.0,-123.75,,6.31,,,,,,,4888079.999999139,,Michel et al. 2019,,27.9019165039,2011-06-17 21:36:00.000001,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.46,28,2011.37,2011.43,2011.5,2011.61,,,,,,,,,,,,
823,,,,,,,,-40.6376,177.0861,,6.7,,,,,,,6998400.0,,"Williams et al., in prep.",,9.0784,2011-06-27 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,27.0,2011.0,5.0,18.0,2011.0,8.0,7.0,81.0,177.0861,-40.6376,-9.0784,177.0896,-40.6775,-8.9672,177.0755,-40.6926,-9.0189,6.7,18252.84193,508827000.0,1.25713e+19,57.09,27.88,412.5,125.5,2011-05-18,2011-08-07,,,,,,,,,,,,,,,,,,
826,34.0,2011.0,6.0,29.0,,,,25.827,128.36,11.8,5.83,241.0,7.0,101.0,38.0,38.0,0.012,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,11.8,2011-06-29 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,57.0,2011.0,7.0,10.0,,,,33.805,134.558,23.95,5.82,276.5,15.5,134.2,74.0,38.0,0.006,3196800.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,23.95,2011-07-10 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,,,,,17.492555,-100.695973,,7.209,,,,,,,604800.0,,Rousset et al. 2017,,23.4475269318,2011-07-29 03:28:48.000003,,2011.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,673.0,2011.0,8.0,2.0,,,,34.876,137.556,26.7,5.98,274.0,16.0,131.0,56.0,35.0,0.014,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,26.7,2011-08-02 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,2011.0,8.0,3.0,,,,60.036,-147.839,18.562,5.93,,3.0,93.0,,,0.035,86400.0,,Okada et al. (2023),,18.562,2011-08-03 00:00:00.000000,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93,,,,,,,,,,,,,,,,16.5,33.9,218.0,9.77e+17,1.0,,,,,,,
837,672.0,2011.0,8.0,10.0,,,,33.709,133.436,29.4,6.16,247.0,7.0,111.0,66.0,36.0,0.022,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,29.4,2011-08-10 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,32.0,2011.0,8.0,14.0,,,,30.8,131.786,14.7,6.07,198.0,13.0,78.0,38.0,39.0,0.026,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,14.7,2011-08-14 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,,,,,48.0,-123.5,,6.37,,,,,,,5203440.000002438,,Michel et al. 2019,,35.8536949158,2011-08-22 14:24:00.000003,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.64,30,2011.53,2011.56,2011.69,2011.73,,,,,,,,,,,,
841,,2011.0,8.0,28.0,,,,59.722,-144.783,12.401,6.36,,4.0,62.0,,,0.0163,604800.0,,Okada et al. (2023),,12.401,2011-08-28 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36,,,,,,,,,,,,,,,,102.3,51.8,233.0,4.32e+18,7.0,,,,,,,
842,,,,,,,,47.75,-124.0,,5.61,,,,,,,,,Michel et al. 2019,,29.3324794769,2011-08-29 21:36:00.000003,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.66,,,,,,,,,,,,,,,,,
843,,,,,,,,-39.647,177.8418,,6.38,,,,,,,11059200.0,,"Williams et al., in prep.",,9.0095,2011-09-02 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,28.0,2011.0,6.0,30.0,2011.0,11.0,5.0,128.0,177.8418,-39.647,-9.0095,177.8236,-39.6093,-9.3633,177.7962,-39.6119,-9.5547,6.38,7717.88756,223730000.0,4.23074e+18,48.64,28.99,255.52,82.27,2011-06-30,2011-11-05,,,,,,,,,,,,,,,,,,
844,,,,,,,,-38.6564,176.7379,,6.31,,,,,,,6825600.0,,"Williams et al., in prep.",,53.4185,2011-09-02 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,30.0,2011.0,7.0,25.0,2011.0,10.0,12.0,79.0,176.7379,-38.6564,-53.4185,176.7348,-38.6656,-53.0645,176.7322,-38.6639,-53.297,6.31,2813.44293,49758500.0,3.25734e+18,21.07,17.69,116.24,81.68,2011-07-25,2011-10-12,,,,,,,,,,,,,,,,,,
845,,,,,,,,48.25,-124.5,,5.32,,,,,,,,,Michel et al. 2019,,29.3723697662,2011-09-02 13:12:00.000002,32,,2012.72,2012.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.67,,,,,,,,,,,,,,,,,
846,,,,,,,,-39.2439,177.5171,,5.96,,,,,,,8380800.0,,"Williams et al., in prep.",,14.6083,2011-09-03 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,29.0,2011.0,7.0,17.0,2011.0,10.0,22.0,97.0,177.5171,-39.2439,-14.6083,177.5243,-39.2559,-14.4204,177.5198,-39.2588,-14.4422,5.96,1234.98193,36720100.0,9.69317e+17,43.79,29.73,228.54,108.58,2011-07-17,2011-10-22,,,,,,,,,,,,,,,,,,
847,,,,,,,,18.135527,-98.70041,,6.924,,,,,,,518400.0,,Rousset et al. 2017,,43.9289245605,2011-09-08 00:35:59.999998,,2011.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,671.0,2011.0,9.0,16.0,,,,34.305,136.32001,28.4,5.92,211.0,16.0,98.0,43.0,34.0,0.016,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,28.4,2011-09-16 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,-38.3765,178.5644,,5.9,,,,,,,7084800.0,,"Williams et al., in prep.",,9.8232,2011-09-16 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,31.0,2011.0,8.0,6.0,2011.0,10.0,27.0,82.0,178.5644,-38.3765,-9.8232,178.5582,-38.3855,-9.783,178.5348,-38.3681,-10.3338,5.9,2445.94762,46096600.0,8.01592e+17,27.54,18.85,140.54,82.42,2011-08-06,2011-10-27,,,,,,,,,,,,,,,,,,
853,30.0,2011.0,9.0,22.0,,,,35.47,138.63499,17.7,5.75,207.0,25.0,64.0,40.0,53.0,0.006,518400.0,Nishimura2021c-SSE,Nishimura (2021),2021-08-30,17.7,2011-09-22 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,2.0,2011.0,10.0,1.0,,,,33.428,133.26199,19.4,6.336281283431882,218.0,10.3,90.0,174.0,34.0,0.018,,Takagi2016-SSE,Takagi et al. (2016),2018-06-25,19.4,2011-10-01 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,56.0,2011.0,10.0,7.0,,,,33.744,134.743,22.982,5.71,278.4,16.4,148.4,48.0,32.0,0.007,691200.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,22.982,2011-10-07 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,-23.67,-70.92,,5.81,,,,,,,3079296.0,,"Jara et al., 2023",,19.03,2011-10-12 16:47:59.999999,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,35.64,,,,,,,,,,5.81,,,,,,,,,,,,,,,,,,,,,0.06,5.27,-70.92,-23.67,19.03,2011.78,100.0
857,,,,,,,,41.0,-123.5,,5.86,,,,,,,2680559.9999975623,,Michel et al. 2019,,30.5805854797,2011-10-16 08:23:59.999999,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.79,33,2011.73,2011.8,2011.84,2011.86,,,,,,,,,,,,
858,,2011.0,10.0,19.0,,,,62.113,-149.321,40.167,6.52,,10.0,81.0,,,0.0374,5702400.0,,Okada et al. (2023),,40.167,2011-10-19 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52,,,,,,,,,,,,,,,,91.7,43.7,228.0,7.5e+18,66.0,,,,,,,
859,31.0,2011.0,10.0,21.0,,,,24.262,124.016,31.4,6.47,258.0,27.0,93.0,74.0,44.0,0.049,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,31.4,2011-10-21 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,29.0,2011.0,10.0,28.0,,,,34.822,140.814,9.5,6.69,262.0,11.0,93.0,49.0,37.0,0.183,950400.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,9.5,2011-10-28 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,2011.0,11.0,2.0,,,,17.93,-99.62,,5.1,,,,,,,13651200.0,,El Yousfi et al. (2022),,30.0,2011-11-02 00:00:00.000000,,,,,,long_term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,2011.0,11.0,11.0,,,,60.803,-148.662,25.06,6.39,,4.0,50.0,,,0.011,518400.0,,Okada et al. (2023),,25.06,2011-11-11 00:00:00.000000,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39,,,,,,,,,,,,,,,,138.4,62.5,234.0,4.77e+18,6.0,,,,,,,
865,57.0,2011.0,11.0,21.0,,,,32.268,131.94,21.116,6.11,198.5,28.7,84.9,121.0,52.0,0.007,3369600.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,21.116,2011-11-21 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,,,,,,-18.02,-70.66,,5.83,,,,,,,3292704.0,,"Jara et al., 2023",,66.06,2011-12-02 19:12:00.000002,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,38.11,,,,,,,,,,5.83,,,,,,,,,,,,,,,,,,,,,0.06,2.56,-70.66,-18.02,66.06,2011.92,98.07
867,30.0,2011.0,12.0,7.0,,,,28.01,128.75101,53.2,6.45,205.0,33.0,87.0,89.0,39.0,0.041,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,53.2,2011-12-07 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,670.0,2011.0,12.0,20.0,,,,34.907,136.825,28.2,5.93,200.0,10.0,69.0,45.0,33.0,0.016,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,28.2,2011-12-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,-38.8644,177.8118,,5.73,,,,,,,5875200.0,,"Williams et al., in prep.",,14.5741,2011-12-21 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,33.0,2011.0,11.0,17.0,2012.0,1.0,24.0,68.0,177.8118,-38.8644,-14.5741,177.842,-38.8822,-13.9497,177.8437,-38.8816,-13.9376,5.73,1206.42631,18333400.0,4.43572e+17,26.51,15.2,190.18,83.24,2011-11-17,2012-01-24,,,,,,,,,,,,,,,,,,
871,,,,,,,,-14.79,-75.58,,6.14,,,,,,,3514752.0,,"Jara et al., 2023",,35.3,2011-12-21 01:12:00.000001,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,40.68,,,,,,,,,,6.14,,,,,,,,,,,,,,,,,,,,,0.07,2.88,-75.58,-14.79,35.3,2011.97,100.0
872,,,,,,,,-38.7344,177.9792,,5.64,,,,,,,6220800.0,,"Williams et al., in prep.",,13.5535,2011-12-23 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,34.0,2011.0,11.0,17.0,2012.0,1.0,28.0,72.0,177.9792,-38.7344,-13.5535,177.9963,-38.7462,-13.2022,177.9929,-38.747,-13.2397,5.64,588.95703,15810900.0,3.1992e+17,34.39,26.85,223.74,132.26,2011-11-17,2012-01-28,,,,,,,,,,,,,,,,,,
873,,,,,,,,-38.7652,178.3987,,6.16,,,,,,,7084800.0,,"Williams et al., in prep.",,8.425,2011-12-23 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,32.0,2011.0,11.0,12.0,2012.0,2.0,2.0,82.0,178.3987,-38.7652,-8.425,178.3823,-38.7574,-8.5704,178.3684,-38.7529,-8.8034,6.16,5764.15703,123330000.0,1.9726e+18,35.4,21.4,233.66,95.21,2011-11-12,2012-02-02,,,,,,,,,,,,,,,,,,
876,29.0,2012.0,1.0,3.0,,,,33.683,133.356,27.0,6.26,229.0,8.0,109.0,111.0,48.0,0.014,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,27.0,2012-01-03 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,18.329227,-100.211464,,6.471,,,,,,,259200.0,,Rousset et al. 2017,,41.7391586304,2012-01-03 04:42:14.400003,,2012.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,31.0,2012.0,1.0,8.0,,,,34.827,138.162,19.0,5.57,245.0,14.0,136.0,29.0,50.0,0.005,5011200.0,Nishimura2021c-SSE,Nishimura (2021),2021-08-30,19.0,2012-01-08 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,28.0,2012.0,1.0,11.0,,,,28.335,130.855,3.6,6.33,211.0,17.0,88.0,36.0,40.0,0.069,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,3.6,2012-01-11 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,40.25,141.95,,6.5,,,,,,,691200.0,,Lou et al. in prep.,,54.9599952698,2012-01-14 13:00:28.800001,b05,2012.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,2012.0,1.0,22.0,,,,16.2,-96.75,,6.9,,,,,,,5011200.0,,Graham et al. (2016),,30.0,2012-01-22 00:00:00.000000,,,,,,short_term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,-39.3505,176.4433,,6.0,,,,,,,9158400.0,,"Williams et al., in prep.",,33.3237,2012-01-29 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,35.0,2011.0,12.0,7.0,2012.0,3.0,22.0,106.0,176.4433,-39.3505,-33.3237,176.4325,-39.3552,-33.4807,176.4264,-39.3457,-33.9988,6.0,1229.28927,28226000.0,1.11519e+18,26.36,22.96,104.59,79.05,2011-12-07,2012-03-22,,,,,,,,,,,,,,,,,,
885,,2012.0,2.0,2.0,,,,60.905,-150.748,33.085,6.36,,11.0,30.0,,,0.008,1468800.0,,Okada et al. (2023),,33.085,2012-02-02 00:00:00.000000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36,,,,,,,,,,,,,,,,265.4,40.9,208.0,4.33e+18,17.0,,,,,,,
886,,,,,,,,41.02,143.33,,6.7,,,,,,,864000.0,,Lou et al. in prep.,,29.7747898102,2012-02-04 09:41:45.600002,b06,2012.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,30.0,2012.0,2.0,5.0,,,,35.788,141.263,22.9,5.96,215.0,10.0,34.0,41.0,37.0,0.018,4320000.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,22.9,2012-02-05 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,54.0,2012.0,2.0,7.0,,,,32.229,131.886,23.824,5.96,198.7,27.0,65.7,112.0,36.0,0.007,2764800.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,23.824,2012-02-07 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,107.0,2012.0,2.0,9.0,,,,34.58,136.41,27.0,5.7,201.0,19.0,76.0,55.0,35.0,0.005,129600.0,AIST-SSE,Kitagawa et al. (2012),2018-06-26,27.0,2012-02-09 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,55.0,2012.0,2.0,21.0,,,,36.197,140.769,43.9,6.27,192.0,24.0,68.0,92.0,33.0,0.027,1382400.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,43.9,2012-02-21 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,,,,,,,-37.8422,177.8023,,6.1,,,,,,,11491200.0,,"Williams et al., in prep.",,38.2326,2012-02-21 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,36.0,2011.0,12.0,17.0,2012.0,4.0,28.0,133.0,177.8023,-37.8422,-38.2326,177.803,-37.8397,-38.2933,177.7905,-37.8303,-39.2022,6.1,1261.16259,31125500.0,1.59552e+18,29.36,24.68,85.73,67.74,2011-12-17,2012-04-28,,,,,,,,,,,,,,,,,,
892,27.0,2012.0,3.0,3.0,,,,26.238,128.08099,19.4,5.75,236.0,15.0,101.0,52.0,35.0,0.007,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,19.4,2012-03-03 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,,,,,,,-15.23,-75.63,,6.01,,,,,,,2862432.0000000005,,"Jara et al., 2023",,21.36,2012-03-03 05:16:48.000002,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,33.13,,,,,,,,,,6.01,,,,,,,,,,,,,,,,,,,,,0.06,2.85,-75.63,-15.23,21.36,2012.17,100.0
894,,2012.0,3.0,4.0,,,,62.513,-148.62,40.122,6.59,,17.0,75.0,,,0.0273,5875200.0,,Okada et al. (2023),,40.122,2012-03-04 00:00:00.000000,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59,,,,,,,,,,,,,,,,147.5,47.4,224.0,9.57e+18,68.0,,,,,,,
895,,,,,,,,18.179912,-98.814201,,6.815,,,,,,,259200.0,,Rousset et al. 2017,,43.7127227783,2012-03-06 03:33:07.200004,,2012.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,2012.0,3.0,12.0,,,,60.841,-152.245,72.478,6.57,,42.0,71.0,,,0.0764,6825600.0,,Okada et al. (2023),,72.478,2012-03-12 00:00:00.000000,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.57,,,,,,,,,,,,,,,,45.9,50.8,194.0,8.92e+18,79.0,,,,,,,
898,26.0,2012.0,3.0,27.0,,,,26.074,128.153,15.7,5.81,240.0,13.0,116.0,29.0,43.0,0.013,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,15.7,2012-03-27 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,,,,,,,17.903005,-100.788348,,6.815,,,,,,,432000.0,,Rousset et al. 2017,,33.4212837219,2012-03-28 11:22:33.600001,,2012.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,1.0,2012.0,4.0,1.0,,,,33.629,133.30901,25.0,6.256534185974722,216.5,10.2,89.7,175.0,22.0,0.021,,Takagi2016-SSE,Takagi et al. (2016),2018-06-25,25.0,2012-04-01 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,25.0,2012.0,4.0,8.0,,,,30.42,131.097,29.1,6.18,203.0,23.0,53.0,37.0,35.0,0.043,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,29.1,2012-04-08 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,51.0,2012.0,4.0,10.0,,,,31.264,131.705,19.917,6.01,196.6,19.4,92.0,51.0,39.0,0.016,1468800.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,19.917,2012-04-10 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,24.0,2012.0,4.0,12.0,,,,28.29,130.84399,3.2,6.12,210.0,16.0,86.0,36.0,39.0,0.033,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,3.2,2012-04-12 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,56.0,2012.0,5.0,11.0,,,,35.533,140.77699,42.5,6.29,173.0,24.0,47.0,34.0,60.0,0.043,691200.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,42.5,2012-05-11 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,23.0,2012.0,5.0,13.0,,,,24.276,123.936,32.8,6.49,259.0,28.0,110.0,67.0,42.0,0.06,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,32.8,2012-05-13 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,54.0,2012.0,5.0,15.0,,,,34.696,137.37601,20.723,5.98,228.5,11.9,94.6,83.0,66.0,0.005,604800.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,20.723,2012-05-15 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,,,,,,,-18.73,-70.75,,5.99,,,,,,,3127680.0000000005,,"Jara et al., 2023",,43.06,2012-05-15 10:04:47.999997,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,36.2,,,,,,,,,,5.99,,,,,,,,,,,,,,,,,,,,,0.05,3.61,-70.75,-18.73,43.06,2012.37,100.0
913,31.0,2012.0,5.0,28.0,,,,35.338,141.138,15.3,6.16,237.0,17.0,85.0,56.0,58.0,0.017,4320000.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,15.3,2012-05-28 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
