publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,Month,Year
2876701,earthquake,2008-03-08 08:53:02.215000+00:00,2013-02-18T14:03:00.000Z,178.14903,-38.88227,2.374,34.5252,ML,,GROPE,reviewed,manual,nz1dr,8,6,3,0.212,208,0.24214,0.072,3,2008
2876700,earthquake,2008-03-08 08:48:53.426000+00:00,2013-02-18T15:13:00.000Z,168.647,-44.50183,3.228,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,9,12,0.42,122,0.22679,0.139,3,2008
2876694,earthquake,2008-03-08 08:32:37.745000+00:00,2013-02-18T14:03:00.000Z,174.53639,-39.72192,2.452,136.2416,ML,,GROPE,reviewed,manual,nz1dr,9,7,1,0.348,123,0.22297,0.0,3,2008
2876693,earthquake,2008-03-08 08:28:34.691000+00:00,2013-02-18T14:03:00.000Z,166.52069,-44.81502,2.889,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,5,0.79,297,0.34885,0.321,3,2008
2876689,earthquake,2008-03-08 08:17:47.647000+00:00,2013-02-18T14:03:00.000Z,175.79543,-40.33495,1.704,21.0918,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.286,124,0.22561,0.169,3,2008
2876659,earthquake,2008-03-08 06:50:33.601000+00:00,2013-02-18T14:03:00.000Z,175.20352,-40.22143,2.51,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,25,20,24,0.494,107,0.42066,0.224,3,2008
2876634,earthquake,2008-03-08 05:24:41.272000+00:00,2013-02-18T14:03:00.000Z,175.86496,-40.56802,2.847,29.9915,ML,,GROPE,reviewed,manual,nz1dr,15,10,8,0.238,120,0.0993,0.328,3,2008
2876623,earthquake,2008-03-08 04:44:22.301000+00:00,2013-02-18T14:03:00.000Z,176.78839,-38.01679,1.769,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,4,0.095,181,0.0491,0.187,3,2008
2876614,earthquake,2008-03-08 04:15:43.535000+00:00,2013-02-18T14:03:00.000Z,176.80307,-38.00237,1.638,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,4,0.103,189,0.13402,0.205,3,2008
2876612,earthquake,2008-03-08 04:08:57.821000+00:00,2013-02-18T14:03:00.000Z,176.14299,-40.85461,2.551,27.4258,ML,,GROPE,reviewed,manual,nz1dr,19,13,7,0.19,193,0.1795,0.155,3,2008
2876606,earthquake,2008-03-08 03:51:34.986000+00:00,2013-02-18T14:03:00.000Z,177.7068,-38.54273,1.958,48.1229,ML,,GROPE,reviewed,manual,nz1dr,6,3,2,0.25,217,0.02322,0.101,3,2008
2876600,earthquake,2008-03-08 03:31:16.360000+00:00,2013-02-18T14:03:00.000Z,175.75995,-38.9762,1.546,6.5097,ML,,GROPE,reviewed,manual,nz1dr,11,6,8,0.051,109,0.15712,0.181,3,2008
2876581,earthquake,2008-03-08 02:47:15.571000+00:00,2013-02-18T14:03:00.000Z,176.53857,-40.07339,2.078,35.5051,ML,,GROPE,reviewed,manual,nz1dr,8,5,3,0.076,128,0.14676,0.069,3,2008
2876547,earthquake,2008-03-08 00:55:57.166000+00:00,2013-02-18T14:03:00.000Z,177.19147,-37.2359,3.188,154.0811,ML,,GROPE,reviewed,manual,nz1dr,8,6,5,0.946,287,0.12462,0.211,3,2008
2876660,earthquake,2008-03-08 00:54:29.702000+00:00,2013-02-18T14:03:00.000Z,171.09084,-44.83177,2.344,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,4,0.382,278,0.27485,0.229,3,2008
2876524,earthquake,2008-03-07 23:47:43.369000+00:00,2013-02-18T14:03:00.000Z,177.13998,-36.78957,2.909,233.5537,ML,,GROPE,reviewed,manual,nz1dr,9,6,4,1.469,314,0.22191,0.069,3,2008
2876483,earthquake,2008-03-07 21:46:41.312000+00:00,2013-02-18T14:03:00.000Z,178.38878,-37.42235,3.197,37.9389,ML,,GROPE,reviewed,manual,nz1dr,11,7,4,0.156,318,0.16845,0.212,3,2008
2876479,earthquake,2008-03-07 21:32:08.139000+00:00,2013-02-18T14:03:00.000Z,-179.47961,-36.56539,3.42,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,5,4,2.032,338,0.12932,0.036,3,2008
2876469,earthquake,2008-03-07 21:04:17.415000+00:00,2013-02-18T14:03:00.000Z,177.50287,-36.63108,3.437,165.9659,ML,,GROPE,reviewed,manual,nz1dr,11,8,6,1.131,309,0.28665,0.223,3,2008
2876454,earthquake,2008-03-07 20:26:01.832000+00:00,2013-02-18T14:03:00.000Z,176.3998,-37.47595,3.312,173.3381,ML,,GROPE,reviewed,manual,nz1dr,14,12,13,0.965,243,0.11941,0.242,3,2008
2876406,earthquake,2008-03-07 17:59:37.465000+00:00,2013-02-18T14:03:00.000Z,177.56442,-38.84305,2.652,28.9953,ML,,GROPE,reviewed,manual,nz1dr,9,6,4,0.199,111,0.25707,0.153,3,2008
2876402,earthquake,2008-03-07 17:48:46.978000+00:00,2013-02-18T14:03:00.000Z,170.8665,-43.28156,2.076,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,5,0.226,172,0.0261,0.077,3,2008
2876380,earthquake,2008-03-07 16:34:58.189000+00:00,2013-02-18T14:03:00.000Z,177.02301,-39.7138,2.541,51.8912,ML,,GROPE,reviewed,manual,nz1dr,15,10,5,0.068,163,0.33922,0.218,3,2008
2876375,earthquake,2008-03-07 16:21:02.352000+00:00,2013-02-18T14:03:00.000Z,172.10172,-43.83244,2.629,23.8211,ML,,GROPE,reviewed,manual,nz1dr,7,4,6,0.419,205,0.14853,0.277,3,2008
2876374,earthquake,2008-03-07 16:14:07.929000+00:00,2013-02-18T14:03:00.000Z,176.81656,-37.79835,1.952,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,6,7,0.213,234,0.22817,0.132,3,2008
2876372,earthquake,2008-03-07 16:09:25.078000+00:00,2013-02-18T14:03:00.000Z,176.77885,-37.89013,1.847,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,8,0.127,214,0.27071,0.123,3,2008
2876366,earthquake,2008-03-07 15:48:26.101000+00:00,2013-02-18T14:03:00.000Z,173.10405,-40.62441,2.916,161.8567,ML,,GROPE,reviewed,manual,nz1dr,8,5,2,0.482,239,0.13424,0.101,3,2008
2876355,earthquake,2008-03-07 15:18:10.626000+00:00,2013-02-18T14:03:00.000Z,172.29541,-41.71618,2.366,94.9219,ML,,GROPE,reviewed,manual,nz1dr,10,6,1,0.369,106,0.09396,0.0,3,2008
2876342,earthquake,2008-03-07 14:47:51.950000+00:00,2013-02-18T14:03:00.000Z,174.54128,-41.38273,2.225,10.5398,ML,,GROPE,reviewed,manual,nz1dr,24,20,8,0.142,108,0.29736,0.168,3,2008
2876340,earthquake,2008-03-07 14:43:39.152000+00:00,2013-02-18T14:03:00.000Z,175.40189,-39.17044,1.553,13.0653,ML,,GROPE,reviewed,manual,nz1dr,16,11,13,0.102,118,0.10682,0.149,3,2008
2876330,earthquake,2008-03-07 14:07:41.042000+00:00,2013-02-18T14:03:00.000Z,174.3175,-39.48799,3.406,187.5112,ML,,GROPE,reviewed,manual,nz1dr,42,29,7,0.334,107,0.22514,0.13,3,2008
2876317,earthquake,2008-03-07 13:30:40.554000+00:00,2013-02-18T14:03:00.000Z,176.17783,-37.55439,3.34,197.5723,ML,,GROPE,reviewed,manual,nz1dr,15,12,14,1.021,241,0.11882,0.116,3,2008
2876312,earthquake,2008-03-07 13:14:08.531000+00:00,2013-02-18T14:02:00.000Z,172.27405,-41.71669,1.884,96.4066,ML,,GROPE,reviewed,manual,nz1dr,8,5,1,0.353,191,0.15134,0.0,3,2008
2876295,earthquake,2008-03-07 12:33:49.494000+00:00,2013-02-18T14:02:00.000Z,176.05463,-38.34522,3.736,151.9847,ML,,GROPE,reviewed,manual,nz1dr,50,41,21,0.331,65,0.19226,0.173,3,2008
2876281,earthquake,2008-03-07 11:46:44.600000+00:00,2013-02-18T14:02:00.000Z,174.26492,-40.57644,2.954,95.8087,ML,,GROPE,reviewed,manual,nz1dr,36,30,9,0.346,88,0.23755,0.16,3,2008
2876274,earthquake,2008-03-07 11:29:43.563000+00:00,2013-02-18T14:02:00.000Z,178.42198,-37.36615,3.842,42.1399,ML,,GROPE,reviewed,manual,nz1dr,15,10,5,0.218,264,0.30019,0.23,3,2008
2876257,earthquake,2008-03-07 10:28:13.965000+00:00,2013-02-18T14:02:00.000Z,168.28188,-44.50001,2.509,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,11,5,0.308,166,0.27108,0.186,3,2008
2876250,earthquake,2008-03-07 10:01:54.951000+00:00,2013-02-18T14:02:00.000Z,166.43217,-44.89008,2.487,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,9,0.77,253,0.37321,0.275,3,2008
2876249,earthquake,2008-03-07 10:00:14.847000+00:00,2013-02-18T14:02:00.000Z,166.33864,-44.91956,2.833,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,11,0.794,301,0.3552,0.226,3,2008
2876238,earthquake,2008-03-07 09:28:09.413000+00:00,2013-02-18T14:02:00.000Z,174.3299,-39.5707,4.071,212.5391,ML,,GROPE,reviewed,manual,nz1dr,48,39,20,0.299,80,0.26399,0.232,3,2008
2876222,earthquake,2008-03-07 08:45:51.901000+00:00,2013-02-18T14:02:00.000Z,176.84785,-37.78435,2.023,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,6,0.24,131,0.24734,0.224,3,2008
2876218,earthquake,2008-03-07 08:29:39.763000+00:00,2013-02-18T14:02:00.000Z,174.57993,-40.43169,2.056,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,6,4,0.498,189,0.08494,0.258,3,2008
2876209,earthquake,2008-03-07 07:57:09.630000+00:00,2013-02-18T14:02:00.000Z,176.90869,-40.06002,2.335,30.652,ML,,GROPE,reviewed,manual,nz1dr,8,5,3,0.045,274,0.12339,0.193,3,2008
2876207,earthquake,2008-03-07 07:50:38.367000+00:00,2013-02-18T14:02:00.000Z,172.97771,-41.24342,2.925,107.4351,ML,,GROPE,reviewed,manual,nz1dr,24,16,8,0.304,81,0.28257,0.146,3,2008
2876198,earthquake,2008-03-07 07:26:18.583000+00:00,2013-02-18T14:02:00.000Z,175.27409,-39.70372,2.187,20.9061,ML,,GROPE,reviewed,manual,nz1dr,28,19,5,0.229,88,0.17005,0.093,3,2008
2876194,earthquake,2008-03-07 07:08:14.171000+00:00,2013-02-18T14:02:00.000Z,166.5424,-44.88375,3.018,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,9,0.725,321,0.18178,0.242,3,2008
2876193,earthquake,2008-03-07 07:04:33.051000+00:00,2013-02-18T14:02:00.000Z,166.34604,-44.89209,2.764,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,8,2,0.81,256,0.22043,0.139,3,2008
2876143,earthquake,2008-03-07 04:03:13.082000+00:00,2013-02-18T14:02:00.000Z,166.31918,-44.81083,3.047,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,11,0.882,258,0.28258,0.193,3,2008
2876111,earthquake,2008-03-07 02:23:50.763000+00:00,2013-02-18T14:02:00.000Z,176.28214,-38.35217,3.492,105.5265,ML,,GROPE,reviewed,manual,nz1dr,29,25,5,0.658,163,0.18969,0.136,3,2008
2876092,earthquake,2008-03-07 01:31:27.953000+00:00,2013-02-18T14:02:00.000Z,171.69521,-42.02674,2.792,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,9,10,0.868,163,0.20954,0.22,3,2008
2876090,earthquake,2008-03-07 01:26:21.457000+00:00,2013-02-18T14:02:00.000Z,176.88826,-39.79358,2.631,51.9812,ML,,GROPE,reviewed,manual,nz1dr,13,7,6,0.009,179,0.13793,0.121,3,2008
2876073,earthquake,2008-03-07 00:40:21.813000+00:00,2013-02-18T14:02:00.000Z,177.49933,-37.01128,3.011,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,4,0.572,225,0.31734,0.062,3,2008
2876059,earthquake,2008-03-06 23:58:12.528000+00:00,2013-02-18T14:02:00.000Z,175.30219,-39.75249,2.049,27.4175,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.244,223,0.11275,0.199,3,2008
2876057,earthquake,2008-03-06 23:51:14.772000+00:00,2013-02-18T14:02:00.000Z,175.41907,-39.23176,2.333,9.6206,ML,,GROPE,reviewed,manual,nz1dr,24,20,11,0.082,104,0.24729,0.2,3,2008
2876045,earthquake,2008-03-06 23:14:25.353000+00:00,2013-02-18T14:02:00.000Z,167.49039,-44.95125,2.979,99.363,ML,,GROPE,reviewed,manual,nz1dr,16,12,4,0.415,202,0.15663,0.119,3,2008
2876044,quarry blast,2008-03-06 23:12:50.578000+00:00,2013-02-18T14:02:00.000Z,170.42999,-45.36,1.998,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,5,5,0.349,197,0.58776,0.151,3,2008
2876034,earthquake,2008-03-06 22:42:23.512000+00:00,2013-02-18T14:02:00.000Z,167.27898,-45.23155,2.956,68.9749,ML,,GROPE,reviewed,manual,nz1dr,16,12,7,0.251,199,0.09046,0.096,3,2008
2876006,earthquake,2008-03-06 21:10:29.512000+00:00,2013-02-18T14:02:00.000Z,174.22194,-39.76982,3.046,199.4357,ML,,GROPE,reviewed,manual,nz1dr,11,7,4,0.589,219,0.26715,0.242,3,2008
2876003,earthquake,2008-03-06 20:58:37.890000+00:00,2013-02-18T14:02:00.000Z,174.21867,-39.7743,2.601,125.3594,ML,,GROPE,reviewed,manual,nz1dr,20,16,2,0.455,101,0.22061,0.055,3,2008
2875981,earthquake,2008-03-06 19:46:22.081000+00:00,2013-02-18T14:02:00.000Z,175.17145,-38.9725,3.276,206.0555,ML,,GROPE,reviewed,manual,nz1dr,21,16,12,0.486,231,0.2037,0.135,3,2008
2875926,earthquake,2008-03-06 16:43:15.388000+00:00,2013-02-18T14:02:00.000Z,176.21802,-38.19384,3.246,151.0416,ML,,GROPE,reviewed,manual,nz1dr,13,9,7,0.706,250,0.17637,0.207,3,2008
2875922,earthquake,2008-03-06 16:34:54.370000+00:00,2013-02-18T14:02:00.000Z,175.92532,-38.59583,2.788,138.4002,ML,,GROPE,reviewed,manual,nz1dr,13,9,6,0.722,219,0.19635,0.312,3,2008
2875912,earthquake,2008-03-06 16:03:22.606000+00:00,2013-02-18T14:02:00.000Z,176.49701,-38.47995,2.633,128.7685,ML,,GROPE,reviewed,manual,nz1dr,12,8,4,0.242,143,0.17941,0.173,3,2008
2875909,earthquake,2008-03-06 15:50:45.729000+00:00,2013-02-18T14:02:00.000Z,175.68289,-40.90367,2.182,28.9565,ML,,GROPE,reviewed,manual,nz1dr,17,12,8,0.127,92,0.25168,0.178,3,2008
2875898,earthquake,2008-03-06 15:16:30.437000+00:00,2013-02-18T14:02:00.000Z,176.8165,-37.76099,2.404,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,12,6,0.224,93,0.29921,0.135,3,2008
2875894,snow avalanche,2008-03-06 15:01:43.921000+00:00,2013-02-18T14:02:00.000Z,169.70322,-43.72936,1.81,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,4,4,0.212,141,0.59833,0.298,3,2008
2875856,earthquake,2008-03-06 12:56:34.453000+00:00,2013-02-18T14:02:00.000Z,173.63,-40.48997,2.694,130.7673,ML,,GROPE,reviewed,manual,nz1dr,21,16,8,0.384,167,0.20692,0.271,3,2008
2875854,earthquake,2008-03-06 12:48:58.684000+00:00,2013-02-18T14:02:00.000Z,168.0558,-45.98066,2.369,10.566,ML,,GROPE,reviewed,manual,nz1dr,11,8,8,0.115,126,0.12094,0.371,3,2008
2875831,earthquake,2008-03-06 11:35:32.872000+00:00,2013-02-18T14:02:00.000Z,176.05206,-38.63837,2.542,155.843,ML,,GROPE,reviewed,manual,nz1dr,12,8,5,0.63,230,0.34841,0.133,3,2008
2876021,earthquake,2008-03-06 10:53:23.059000+00:00,2013-02-18T14:02:00.000Z,173.24341,-41.99224,2.465,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,18,15,8,0.098,93,0.33335,0.266,3,2008
2875815,earthquake,2008-03-06 10:52:59.640000+00:00,2013-02-18T15:03:00.000Z,176.26596,-38.133,1.443,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,2,0.073,118,0.17387,0.019,3,2008
2875806,earthquake,2008-03-06 10:26:36.387000+00:00,2013-02-18T14:02:00.000Z,176.7744,-39.84997,1.895,51.0741,ML,,GROPE,reviewed,manual,nz1dr,11,7,5,0.095,105,0.15056,0.09,3,2008
2875804,earthquake,2008-03-06 10:19:59.579000+00:00,2013-02-18T14:02:00.000Z,168.59891,-44.17567,2.444,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,9,0.168,189,0.34487,0.212,3,2008
2875796,earthquake,2008-03-06 09:51:01.355000+00:00,2013-02-18T14:02:00.000Z,173.85999,-39.30991,1.678,27.6905,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.035,290,0.14027,0.127,3,2008
2875791,earthquake,2008-03-06 09:34:17.428000+00:00,2013-02-18T14:02:00.000Z,175.40707,-39.17691,1.475,12.9537,ML,,GROPE,reviewed,manual,nz1dr,16,13,12,0.107,118,0.18535,0.141,3,2008
2875788,earthquake,2008-03-06 09:26:30.093000+00:00,2013-02-18T14:02:00.000Z,175.6322,-39.52032,1.662,18.9351,ML,,GROPE,reviewed,manual,nz1dr,18,14,14,0.145,183,0.14995,0.1,3,2008
2875765,earthquake,2008-03-06 08:22:29.322000+00:00,2013-02-18T14:02:00.000Z,174.36414,-40.22885,2.072,89.3752,ML,,GROPE,reviewed,manual,nz1dr,21,17,5,0.666,92,0.19285,0.254,3,2008
2875761,earthquake,2008-03-06 08:08:12.518000+00:00,2013-02-18T14:02:00.000Z,167.08908,-45.59966,2.471,77.4823,ML,,GROPE,reviewed,manual,nz1dr,13,9,8,0.141,172,0.23348,0.179,3,2008
2875742,earthquake,2008-03-06 06:58:29.352000+00:00,2013-02-18T14:02:00.000Z,176.73483,-37.93962,3.238,129.1844,ML,,GROPE,reviewed,manual,nz1dr,15,11,9,0.348,207,0.29335,0.234,3,2008
2875739,earthquake,2008-03-06 06:44:15.864000+00:00,2013-02-18T15:01:00.000Z,172.21455,-41.71073,2.244,99.9809,ML,,GROPE,reviewed,manual,nz1dr,15,10,3,0.309,112,0.17294,0.145,3,2008
2875730,earthquake,2008-03-06 06:19:14.336000+00:00,2013-02-18T14:02:00.000Z,178.00612,-36.40236,2.994,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,4,1.184,325,0.19047,0.233,3,2008
2875723,earthquake,2008-03-06 06:00:56.336000+00:00,2013-02-18T14:02:00.000Z,169.52325,-44.33957,2.416,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,9,0.477,79,0.40394,0.232,3,2008
2875719,earthquake,2008-03-06 05:47:23.015000+00:00,2013-02-18T14:02:00.000Z,174.84164,-41.21552,1.876,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,7,0.108,169,0.29855,0.191,3,2008
2875706,earthquake,2008-03-06 05:03:56.544000+00:00,2013-02-18T14:02:00.000Z,176.62962,-37.4001,3.016,142.8704,ML,,GROPE,reviewed,manual,nz1dr,13,9,6,0.94,255,0.14543,0.2,3,2008
2875694,earthquake,2008-03-06 04:19:44.222000+00:00,2013-02-18T14:02:00.000Z,176.83469,-37.79173,1.738,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,4,0.228,218,0.41712,0.223,3,2008
2875686,earthquake,2008-03-06 03:56:37.561000+00:00,2013-02-18T14:02:00.000Z,177.95805,-38.93542,2.62,31.8161,ML,,GROPE,reviewed,manual,nz1dr,10,7,3,0.06,166,0.29112,0.11,3,2008
2875662,earthquake,2008-03-06 02:40:20.908000+00:00,2013-02-18T14:02:00.000Z,175.42195,-41.01545,1.946,25.0,ML,,GROPE,reviewed,manual,nz1dr,12,9,5,0.136,98,0.12194,0.255,3,2008
2875657,earthquake,2008-03-06 02:20:44.679000+00:00,2013-02-18T14:02:00.000Z,176.84727,-37.77161,2.633,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,20,16,6,0.243,109,0.26208,0.115,3,2008
2875633,earthquake,2008-03-06 00:58:46.685000+00:00,2013-02-18T14:02:00.000Z,175.66937,-39.54747,1.65,21.4583,ML,,GROPE,reviewed,manual,nz1dr,10,7,7,0.153,314,0.03268,0.096,3,2008
2875629,earthquake,2008-03-06 00:44:18.395000+00:00,2013-02-18T14:02:00.000Z,175.63177,-39.51941,1.939,18.7754,ML,,GROPE,reviewed,manual,nz1dr,22,18,5,0.145,93,0.15175,0.104,3,2008
2875614,earthquake,2008-03-05 23:58:21.266000+00:00,2013-02-18T14:02:00.000Z,173.49347,-39.48129,2.815,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,12,9,1.043,222,0.15751,0.232,3,2008
2875601,earthquake,2008-03-05 23:22:33.707000+00:00,2013-02-18T14:02:00.000Z,175.0249,-39.95554,2.347,25.6335,ML,,GROPE,reviewed,manual,nz1dr,28,22,14,0.201,126,0.39262,0.099,3,2008
2875579,earthquake,2008-03-05 22:08:15.856000+00:00,2013-02-18T14:02:00.000Z,176.36719,-38.08505,3.281,153.1717,ML,,GROPE,reviewed,manual,nz1dr,12,9,10,0.612,225,0.18394,0.183,3,2008
2875563,earthquake,2008-03-05 21:19:51.710000+00:00,2013-02-18T14:02:00.000Z,171.90022,-41.91147,2.495,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.179,113,0.3399,0.184,3,2008
2875547,earthquake,2008-03-05 20:27:12.789000+00:00,2013-02-18T14:02:00.000Z,167.85994,-44.71747,2.794,98.0218,ML,,GROPE,reviewed,manual,nz1dr,15,10,11,0.064,193,0.23963,0.181,3,2008
2875525,earthquake,2008-03-05 19:07:35.379000+00:00,2013-02-18T14:02:00.000Z,176.63661,-40.10273,2.832,49.9933,ML,,GROPE,reviewed,manual,nz1dr,15,10,4,0.155,112,0.21846,0.136,3,2008
2875493,earthquake,2008-03-05 17:16:50.430000+00:00,2013-02-18T14:02:00.000Z,177.8354,-38.90028,2.625,11.0216,ML,,GROPE,reviewed,manual,nz1dr,10,7,4,0.044,88,0.38882,0.108,3,2008
2875488,earthquake,2008-03-05 16:58:10.270000+00:00,2013-02-18T14:02:00.000Z,176.63307,-40.13565,2.092,50.3246,ML,,GROPE,reviewed,manual,nz1dr,11,8,5,0.132,119,0.13743,0.262,3,2008
2875485,earthquake,2008-03-05 16:45:23.174000+00:00,2013-02-18T14:01:00.000Z,175.9312,-41.46083,2.009,22.8198,ML,,GROPE,reviewed,manual,nz1dr,13,8,4,0.193,263,0.30268,0.231,3,2008
2875483,earthquake,2008-03-05 16:39:47.028000+00:00,2013-02-18T14:01:00.000Z,175.42528,-39.15936,1.721,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,23,19,8,0.087,115,0.15525,0.111,3,2008
2875482,earthquake,2008-03-05 16:37:05.886000+00:00,2013-02-18T14:01:00.000Z,168.59882,-44.13819,1.941,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,6,0.148,194,0.31006,0.198,3,2008
2875477,earthquake,2008-03-05 16:20:10.770000+00:00,2013-02-18T14:01:00.000Z,168.03586,-44.38571,2.467,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,10,12,0.3,207,0.27566,0.172,3,2008
2875465,earthquake,2008-03-05 15:44:56.388000+00:00,2013-02-18T14:01:00.000Z,170.78941,-43.38446,2.29,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,7,0.311,95,0.25825,0.235,3,2008
2875460,earthquake,2008-03-05 15:30:32.529000+00:00,2013-02-18T14:01:00.000Z,167.51556,-45.07431,2.588,64.2052,ML,,GROPE,reviewed,manual,nz1dr,15,11,10,0.468,183,0.12377,0.219,3,2008
2875427,earthquake,2008-03-05 13:51:22.829000+00:00,2013-02-18T14:01:00.000Z,175.8183,-40.40836,1.976,26.0684,ML,,GROPE,reviewed,manual,nz1dr,10,7,4,0.287,161,0.12996,0.139,3,2008
2875412,earthquake,2008-03-05 12:54:19.841000+00:00,2013-02-18T14:01:00.000Z,176.6358,-40.10551,1.9,49.1424,ML,,GROPE,reviewed,manual,nz1dr,14,9,5,0.155,113,0.13435,0.304,3,2008
2875639,earthquake,2008-03-05 12:19:15.777000+00:00,2013-02-18T14:02:00.000Z,177.9758,-38.97517,3.373,34.0518,ML,,GROPE,reviewed,manual,nz1dr,32,26,9,0.088,121,0.19051,0.208,3,2008
2875401,earthquake,2008-03-05 12:16:26.682000+00:00,2013-02-18T14:01:00.000Z,168.75896,-44.11175,2.057,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,4,0.041,221,0.23692,0.31,3,2008
2875400,earthquake,2008-03-05 12:11:47.933000+00:00,2013-02-18T14:01:00.000Z,176.78468,-39.78495,2.245,32.623,ML,,GROPE,reviewed,manual,nz1dr,13,8,6,0.071,119,0.29617,0.216,3,2008
2875397,earthquake,2008-03-05 12:03:06.727000+00:00,2013-02-18T14:01:00.000Z,175.07343,-39.74724,2.388,75.9452,ML,,GROPE,reviewed,manual,nz1dr,22,18,6,0.069,76,0.21119,0.334,3,2008
2875396,earthquake,2008-03-05 12:01:23.962000+00:00,2013-02-18T14:01:00.000Z,173.9214,-41.03202,2.428,56.7749,ML,,GROPE,reviewed,manual,nz1dr,16,12,7,0.228,79,0.24458,0.149,3,2008
2875388,earthquake,2008-03-05 11:31:05.418000+00:00,2013-02-18T14:01:00.000Z,176.45624,-40.22638,1.864,47.8357,ML,,GROPE,reviewed,manual,nz1dr,11,7,4,0.143,105,0.19264,0.316,3,2008
2875382,earthquake,2008-03-05 11:04:53.493000+00:00,2013-02-18T14:01:00.000Z,175.36018,-39.21258,1.656,20.7912,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.079,195,0.1286,0.201,3,2008
2875377,earthquake,2008-03-05 10:55:52.235000+00:00,2013-02-18T14:01:00.000Z,174.39375,-39.59386,2.659,138.8601,ML,,GROPE,reviewed,manual,nz1dr,18,12,3,0.485,92,0.26482,0.095,3,2008
2875368,earthquake,2008-03-05 10:31:46.980000+00:00,2013-02-18T14:01:00.000Z,176.63754,-39.79146,1.933,32.4,ML,,GROPE,reviewed,manual,nz1dr,10,6,3,0.184,108,0.27957,0.187,3,2008
2875351,earthquake,2008-03-05 09:31:18.422000+00:00,2013-02-18T14:01:00.000Z,176.82242,-37.75785,2.074,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,6,0.23,93,0.31082,0.19,3,2008
2875342,earthquake,2008-03-05 09:01:41.446000+00:00,2013-02-18T14:01:00.000Z,173.68925,-41.42233,2.456,58.9273,ML,,GROPE,reviewed,manual,nz1dr,17,13,6,0.191,85,0.21448,0.216,3,2008
2875329,earthquake,2008-03-05 08:19:01.559000+00:00,2013-02-18T14:01:00.000Z,176.82164,-37.78175,2.015,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,7,0.221,176,0.32194,0.215,3,2008
2875327,earthquake,2008-03-05 08:10:17.824000+00:00,2013-02-18T14:01:00.000Z,174.84988,-39.25135,3.416,207.3639,ML,,GROPE,reviewed,manual,nz1dr,33,26,18,0.387,153,0.23442,0.179,3,2008
