publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,Month,Year
2197022,earthquake,2004-03-09 19:58:21.058000+00:00,2010-01-13T22:36:00.000Z,173.43181,-41.75788,2.604,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,7,8,0.335,96,0.30018,0.251,3,2004
2197015,earthquake,2004-03-09 19:34:04.426000+00:00,2010-01-13T22:36:00.000Z,177.96492,-38.42549,2.801,50.8386,ML,,GROPE,reviewed,manual,nz1dr,7,4,2,0.2,131,0.15163,0.154,3,2004
2197014,earthquake,2004-03-09 19:28:40.488000+00:00,2010-01-13T22:36:00.000Z,174.00748,-42.45188,1.871,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,3,2,0.347,268,0.39992,0.038,3,2004
2196970,earthquake,2004-03-09 17:38:53.277000+00:00,2010-01-13T22:36:00.000Z,172.3454,-41.56873,2.597,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,7,0.443,131,0.06632,0.154,3,2004
2196968,earthquake,2004-03-09 17:31:59.126000+00:00,2010-01-13T22:36:00.000Z,173.34384,-40.52721,3.405,172.9245,ML,,GROPE,reviewed,manual,nz1dr,23,16,10,0.688,175,0.18782,0.213,3,2004
2196967,earthquake,2004-03-09 17:29:28.609000+00:00,2010-01-13T22:36:00.000Z,174.10127,-38.81147,1.992,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,7,0.394,223,0.13404,0.325,3,2004
2196944,earthquake,2004-03-09 16:22:42.663000+00:00,2010-01-13T22:36:00.000Z,173.15479,-41.43993,1.354,80.1458,ML,,GROPE,reviewed,manual,nz1dr,7,4,1,0.374,202,0.22763,0.0,3,2004
2362915,earthquake,2004-03-09 16:09:22.929000+00:00,2010-01-13T22:36:00.000Z,176.4503,-38.26651,2.049,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,4,0.056,179,0.16192,0.191,3,2004
2196940,earthquake,2004-03-09 16:09:08.051000+00:00,2010-01-13T22:36:00.000Z,176.39876,-38.26845,1.697,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,5,0.093,156,0.16702,0.224,3,2004
2196931,earthquake,2004-03-09 15:45:48.011000+00:00,2010-01-13T22:36:00.000Z,176.44926,-38.2755,2.057,5.1185,ML,,GROPE,reviewed,manual,nz1dr,7,5,4,0.063,188,0.1934,0.224,3,2004
2196929,earthquake,2004-03-09 15:40:26.402000+00:00,2010-01-13T22:36:00.000Z,-179.91748,-37.27864,3.037,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,4,1.651,341,0.12841,0.036,3,2004
2196926,earthquake,2004-03-09 15:35:19.106000+00:00,2010-01-13T22:36:00.000Z,175.51245,-39.41808,1.381,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,4,0.146,330,0.07832,0.162,3,2004
2196903,earthquake,2004-03-09 14:19:53.050000+00:00,2010-01-13T22:36:00.000Z,176.33894,-38.70135,2.274,72.5122,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.481,248,0.06376,0.181,3,2004
2196897,earthquake,2004-03-09 13:59:12.622000+00:00,2010-01-13T22:36:00.000Z,174.49339,-40.47851,2.93,80.7698,ML,,GROPE,reviewed,manual,nz1dr,11,6,2,0.765,118,0.14024,0.413,3,2004
2196884,earthquake,2004-03-09 13:23:31.302000+00:00,2010-01-13T22:36:00.000Z,166.82755,-45.43577,2.497,23.0227,ML,,GROPE,reviewed,manual,nz1dr,7,4,7,0.232,285,0.20582,0.127,3,2004
2196876,earthquake,2004-03-09 12:59:11.632000+00:00,2010-01-13T22:36:00.000Z,177.15465,-38.45768,2.933,33.0,ML,,GROPE,reviewed,manual,nz1dr,29,22,21,0.199,76,0.21752,0.319,3,2004
2196875,earthquake,2004-03-09 12:53:56.719000+00:00,2010-01-13T22:36:00.000Z,176.81126,-38.14697,1.77,74.3716,ML,,GROPE,reviewed,manual,nz1dr,7,3,3,0.262,275,0.00416,0.084,3,2004
2196873,earthquake,2004-03-09 12:46:31.281000+00:00,2010-01-13T22:36:00.000Z,174.10745,-38.83034,2.15,7.6229,ML,,GROPE,reviewed,manual,nz1dr,19,10,11,0.377,219,0.15574,0.294,3,2004
2196859,earthquake,2004-03-09 12:14:04.702000+00:00,2010-01-13T22:36:00.000Z,177.97334,-38.39902,2.571,31.9357,ML,,GROPE,reviewed,manual,nz1dr,10,5,3,0.224,132,0.22101,0.243,3,2004
2196852,earthquake,2004-03-09 11:54:42.282000+00:00,2010-01-13T22:36:00.000Z,171.59305,-42.96252,2.126,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,3,4,0.529,189,0.17721,0.067,3,2004
2196845,earthquake,2004-03-09 11:36:06.151000+00:00,2010-01-13T22:36:00.000Z,177.60886,-38.74789,2.328,47.8695,ML,,GROPE,reviewed,manual,nz1dr,13,6,4,0.28,101,0.18579,0.116,3,2004
2196839,earthquake,2004-03-09 11:22:44.954000+00:00,2010-01-13T22:36:00.000Z,175.93979,-38.26696,2.07,62.962,ML,,GROPE,reviewed,manual,nz1dr,8,3,3,0.922,295,0.10361,0.126,3,2004
2196819,earthquake,2004-03-09 10:22:15.699000+00:00,2010-01-13T22:36:00.000Z,176.4767,-37.5587,3.379,176.1256,ML,,GROPE,reviewed,manual,nz1dr,13,6,8,0.862,282,0.15333,0.187,3,2004
2196798,earthquake,2004-03-09 09:24:05.820000+00:00,2010-01-13T22:36:00.000Z,171.58813,-42.96402,2.297,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,4,0.533,190,0.14106,0.083,3,2004
2196796,earthquake,2004-03-09 09:19:44.085000+00:00,2010-01-13T22:36:00.000Z,167.38338,-44.96226,2.179,81.3958,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.481,216,0.15423,0.161,3,2004
2196794,earthquake,2004-03-09 09:14:02.673000+00:00,2010-01-13T22:36:00.000Z,168.49695,-44.2113,2.363,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,5,0.618,258,0.10356,0.328,3,2004
2196784,earthquake,2004-03-09 08:51:22.910000+00:00,2010-01-13T22:36:00.000Z,172.31598,-40.76402,1.973,10.9728,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.173,270,0.07801,0.291,3,2004
2196779,earthquake,2004-03-09 08:40:08.810000+00:00,2010-01-13T22:36:00.000Z,175.81679,-38.54683,3.112,147.0903,ML,,GROPE,reviewed,manual,nz1dr,16,10,6,0.691,163,0.19051,0.267,3,2004
2196775,earthquake,2004-03-09 08:23:52.535000+00:00,2010-01-13T22:36:00.000Z,172.94431,-42.78617,2.325,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,4,4,0.496,143,0.13669,0.367,3,2004
2196764,earthquake,2004-03-09 07:56:32.249000+00:00,2010-01-13T22:36:00.000Z,172.41687,-41.32614,1.523,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,3,3,0.506,143,0.0977,0.329,3,2004
2196753,earthquake,2004-03-09 07:24:36.247000+00:00,2010-01-13T22:36:00.000Z,167.29527,-45.14666,2.739,104.1934,ML,,GROPE,reviewed,manual,nz1dr,10,5,4,0.335,207,0.09003,0.078,3,2004
2196752,earthquake,2004-03-09 07:22:34.418000+00:00,2010-01-13T22:36:00.000Z,178.80714,-36.26534,3.577,183.9201,ML,,GROPE,reviewed,manual,nz1dr,12,7,6,1.357,340,0.26528,0.184,3,2004
2197108,earthquake,2004-03-09 06:45:21.713000+00:00,2010-01-13T22:36:00.000Z,178.82819,-38.18245,3.475,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,3,0.463,261,0.32373,0.136,3,2004
2196742,earthquake,2004-03-09 06:45:10.715000+00:00,2010-01-13T22:36:00.000Z,174.51689,-40.64915,2.582,42.441,ML,,GROPE,reviewed,manual,nz1dr,14,9,4,0.367,96,0.24028,0.077,3,2004
2351243,earthquake,2004-03-09 06:42:20.641000+00:00,2010-01-13T22:36:00.000Z,177.59535,-38.43337,2.186,58.2921,ML,,GROPE,reviewed,manual,nz1dr,8,4,2,0.111,157,0.20896,0.011,3,2004
2196741,earthquake,2004-03-09 06:40:41.993000+00:00,2010-01-13T22:36:00.000Z,174.65224,-41.23649,2.028,33.9346,ML,,GROPE,reviewed,manual,nz1dr,7,4,4,0.036,291,0.08338,0.094,3,2004
2196725,earthquake,2004-03-09 05:52:14.074000+00:00,2010-01-13T22:36:00.000Z,167.04097,-45.07788,3.07,21.2772,ML,,GROPE,reviewed,manual,nz1dr,9,5,7,0.035,236,0.28505,0.206,3,2004
2196720,earthquake,2004-03-09 05:37:36.055000+00:00,2010-01-13T22:36:00.000Z,178.2262,-38.16945,3.144,14.5432,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.099,184,0.04648,0.234,3,2004
2196715,earthquake,2004-03-09 05:23:57.595000+00:00,2010-01-13T22:36:00.000Z,178.18268,-39.72536,3.062,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,7,0.804,251,0.17165,0.246,3,2004
2196692,earthquake,2004-03-09 04:16:51.945000+00:00,2010-01-13T22:36:00.000Z,178.3315,-37.63183,3.699,48.3413,ML,,GROPE,reviewed,manual,nz1dr,21,13,4,0.07,204,0.1223,0.178,3,2004
2196682,earthquake,2004-03-09 03:53:03.949000+00:00,2010-01-13T22:36:00.000Z,172.82964,-42.08308,1.808,64.803,ML,,GROPE,reviewed,manual,nz1dr,8,4,1,0.324,171,0.09343,0.0,3,2004
2196671,earthquake,2004-03-09 03:22:46.844000+00:00,2010-01-13T22:36:00.000Z,176.75589,-38.8612,3.507,200.2003,ML,,GROPE,reviewed,manual,nz1dr,8,5,5,0.368,190,0.13023,0.211,3,2004
2196661,earthquake,2004-03-09 02:57:31.068000+00:00,2010-01-13T22:36:00.000Z,177.68692,-38.18087,3.26,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,10,7,0.199,71,0.20161,0.204,3,2004
2196656,earthquake,2004-03-09 02:46:41.818000+00:00,2007-11-13T14:06:00.000Z,173.20203,-40.96704,-9.0,114.3613,ML,,GROPE,reviewed,manual,nz1dr,7,3,0,0.285,227,0.06602,0.0,3,2004
2196654,earthquake,2004-03-09 02:44:13.280000+00:00,2010-01-13T22:36:00.000Z,175.39809,-39.19544,1.154,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,7,5,0.135,241,0.13454,0.037,3,2004
2196652,earthquake,2004-03-09 02:38:25.026000+00:00,2010-01-13T22:36:00.000Z,177.13321,-37.03531,2.748,134.8737,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,1.074,299,0.14934,0.05,3,2004
2196651,earthquake,2004-03-09 02:37:13.519000+00:00,2010-01-13T22:36:00.000Z,175.81375,-38.94256,1.615,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,3,2,0.05,160,0.14656,0.238,3,2004
2196628,earthquake,2004-03-09 01:27:42.615000+00:00,2010-01-13T22:36:00.000Z,175.80951,-38.94365,1.427,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,4,0.052,154,0.16352,0.311,3,2004
2196621,earthquake,2004-03-09 01:05:55.807000+00:00,2010-01-13T22:36:00.000Z,179.54997,-37.192,3.523,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,4,1.058,331,0.16712,0.131,3,2004
2196614,earthquake,2004-03-09 00:47:05.992000+00:00,2010-01-13T22:36:00.000Z,176.51703,-37.90271,3.515,161.0409,ML,,GROPE,reviewed,manual,nz1dr,17,10,9,0.589,222,0.20896,0.279,3,2004
2196592,earthquake,2004-03-08 23:34:58.112000+00:00,2010-01-13T22:36:00.000Z,176.62289,-39.96067,2.702,38.9273,ML,,GROPE,reviewed,manual,nz1dr,12,7,4,0.196,118,0.19405,0.163,3,2004
2196570,earthquake,2004-03-08 22:43:27.165000+00:00,2010-01-13T22:36:00.000Z,166.67914,-45.16718,2.506,18.9695,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.449,330,0.08157,0.02,3,2004
2196557,earthquake,2004-03-08 22:11:04.912000+00:00,2010-01-13T22:36:00.000Z,166.95285,-45.12677,2.065,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,3,2,0.368,310,0.1562,0.091,3,2004
2196554,earthquake,2004-03-08 22:02:28.793000+00:00,2010-01-13T22:36:00.000Z,174.36635,-41.70102,2.283,7.6017,ML,,GROPE,reviewed,manual,nz1dr,8,3,3,0.125,313,0.21688,0.136,3,2004
2196548,earthquake,2004-03-08 21:50:28.873000+00:00,2010-01-13T22:36:00.000Z,174.84779,-41.14219,2.308,46.5213,ML,,GROPE,reviewed,manual,nz1dr,10,6,5,0.143,109,0.09831,0.182,3,2004
2196530,earthquake,2004-03-08 20:50:05.181000+00:00,2010-01-13T22:36:00.000Z,167.70155,-44.62148,2.351,6.6002,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.169,258,0.18186,0.315,3,2004
2196521,earthquake,2004-03-08 20:14:03.113000+00:00,2010-01-13T22:36:00.000Z,172.35674,-41.70597,2.08,90.4787,ML,,GROPE,reviewed,manual,nz1dr,7,4,1,0.414,135,0.17447,0.0,3,2004
2196508,earthquake,2004-03-08 19:28:37.961000+00:00,2010-01-13T22:36:00.000Z,176.83073,-38.21627,2.795,73.4544,ML,,GROPE,reviewed,manual,nz1dr,12,8,5,0.225,196,0.25857,0.158,3,2004
2196506,earthquake,2004-03-08 19:17:57.903000+00:00,2010-01-13T22:36:00.000Z,166.92143,-45.16643,3.11,24.7019,ML,,GROPE,reviewed,manual,nz1dr,13,7,8,0.062,199,0.16913,0.223,3,2004
2196504,earthquake,2004-03-08 19:10:28.560000+00:00,2010-01-13T22:36:00.000Z,174.26881,-39.61388,3.896,196.6618,ML,,GROPE,reviewed,manual,nz1dr,49,36,11,0.313,90,0.25863,0.169,3,2004
2196490,earthquake,2004-03-08 18:22:17.909000+00:00,2010-01-13T22:36:00.000Z,167.03056,-45.29639,2.227,16.8882,ML,,GROPE,reviewed,manual,nz1dr,8,5,5,0.191,253,0.12783,0.126,3,2004
2196475,earthquake,2004-03-08 17:36:25.253000+00:00,2010-01-13T22:36:00.000Z,172.87767,-40.79845,1.812,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,3,3,0.266,234,0.10912,0.335,3,2004
2196473,earthquake,2004-03-08 17:30:10.617000+00:00,2010-01-13T22:36:00.000Z,167.01263,-45.20583,2.13,23.1077,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.279,289,0.12625,0.096,3,2004
2196464,earthquake,2004-03-08 16:47:57.503000+00:00,2010-01-13T22:36:00.000Z,173.99992,-41.95161,2.665,14.1554,ML,,GROPE,reviewed,manual,nz1dr,27,17,17,0.253,148,0.25781,0.176,3,2004
2196456,earthquake,2004-03-08 16:22:26.317000+00:00,2010-01-13T22:36:00.000Z,177.67996,-37.77376,2.131,54.395,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.546,260,0.03857,0.171,3,2004
2196447,earthquake,2004-03-08 15:54:56.369000+00:00,2010-01-13T22:36:00.000Z,174.00194,-42.24677,2.256,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,4,0.382,209,0.07948,0.268,3,2004
2196419,earthquake,2004-03-08 14:19:34.054000+00:00,2010-01-13T22:36:00.000Z,174.8378,-39.24753,1.73,31.329,ML,,GROPE,reviewed,manual,nz1dr,12,6,5,0.136,166,0.11178,0.129,3,2004
2196414,earthquake,2004-03-08 13:57:05.139000+00:00,2010-01-13T22:36:00.000Z,177.32159,-37.69843,2.682,82.7854,ML,,GROPE,reviewed,manual,nz1dr,9,4,4,0.586,245,0.13767,0.103,3,2004
2196412,earthquake,2004-03-08 13:52:42.916000+00:00,2010-01-13T22:36:00.000Z,173.94762,-42.30585,2.297,18.4119,ML,,GROPE,reviewed,manual,nz1dr,12,7,9,0.321,179,0.25592,0.275,3,2004
2196410,earthquake,2004-03-08 13:42:51.267000+00:00,2010-01-13T22:36:00.000Z,176.78476,-39.97223,2.401,41.9448,ML,,GROPE,reviewed,manual,nz1dr,7,4,4,0.084,151,0.16125,0.333,3,2004
2196408,earthquake,2004-03-08 13:32:31.475000+00:00,2010-01-13T22:36:00.000Z,175.58179,-39.43707,2.677,76.0126,ML,,GROPE,reviewed,manual,nz1dr,25,16,6,0.176,86,0.17617,0.136,3,2004
2196407,earthquake,2004-03-08 13:28:16.963000+00:00,2010-01-13T22:36:00.000Z,176.42775,-38.40709,1.826,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,0.136,261,0.09138,0.31,3,2004
2196402,earthquake,2004-03-08 13:13:57.300000+00:00,2010-01-13T22:36:00.000Z,176.5649,-38.11586,2.851,130.2866,ML,,GROPE,reviewed,manual,nz1dr,10,5,5,0.454,251,0.13822,0.262,3,2004
2196370,earthquake,2004-03-08 11:25:44.831000+00:00,2010-01-13T22:36:00.000Z,167.00775,-45.70393,2.013,8.5118,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.259,277,0.13831,0.082,3,2004
2196369,earthquake,2004-03-08 11:20:47.595000+00:00,2010-01-13T22:36:00.000Z,177.97008,-38.3891,2.523,32.0066,ML,,GROPE,reviewed,manual,nz1dr,9,5,4,0.234,131,0.14338,0.072,3,2004
2196360,earthquake,2004-03-08 10:42:45.394000+00:00,2007-11-13T14:06:00.000Z,173.37119,-41.13129,-9.0,90.6099,ML,,GROPE,reviewed,manual,nz1dr,6,3,0,0.088,241,0.1473,0.0,3,2004
2196359,earthquake,2004-03-08 10:39:27.211000+00:00,2010-01-13T22:36:00.000Z,178.02332,-38.52455,2.227,26.6449,ML,,GROPE,reviewed,manual,nz1dr,9,4,4,0.433,268,0.07824,0.266,3,2004
2196352,earthquake,2004-03-08 10:07:14.382000+00:00,2010-01-13T22:36:00.000Z,177.95541,-38.40304,2.152,30.0848,ML,,GROPE,reviewed,manual,nz1dr,9,5,4,0.224,127,0.21204,0.222,3,2004
2196350,earthquake,2004-03-08 10:00:48.393000+00:00,2010-01-13T22:36:00.000Z,176.60564,-40.1057,2.818,43.9388,ML,,GROPE,reviewed,manual,nz1dr,15,9,7,0.21,149,0.28334,0.174,3,2004
2196341,earthquake,2004-03-08 09:32:35.853000+00:00,2010-01-13T22:36:00.000Z,177.81985,-38.93066,1.881,47.3927,ML,,GROPE,reviewed,manual,nz1dr,8,3,1,0.147,202,0.1378,0.0,3,2004
2196324,earthquake,2004-03-08 08:45:17.529000+00:00,2010-01-13T22:36:00.000Z,176.47319,-40.20447,1.884,36.5573,ML,,GROPE,reviewed,manual,nz1dr,9,4,4,0.344,140,0.08711,0.196,3,2004
2196323,earthquake,2004-03-08 08:38:29.519000+00:00,2010-01-13T22:36:00.000Z,176.73302,-39.9129,2.525,30.5069,ML,,GROPE,reviewed,manual,nz1dr,13,7,11,0.154,154,0.25859,0.187,3,2004
2196315,earthquake,2004-03-08 08:01:44.590000+00:00,2010-01-13T22:36:00.000Z,172.34418,-41.57039,1.493,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,3,3,0.441,131,0.10021,0.201,3,2004
2196314,earthquake,2004-03-08 07:57:56.355000+00:00,2010-01-13T22:36:00.000Z,177.94896,-38.43911,1.759,45.4146,ML,,GROPE,reviewed,manual,nz1dr,6,3,2,0.191,128,0.08459,0.358,3,2004
2196307,earthquake,2004-03-08 07:33:20.781000+00:00,2010-01-13T22:36:00.000Z,170.98979,-43.24446,2.272,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,6,0.25,124,0.17061,0.197,3,2004
2196305,earthquake,2004-03-08 07:25:52.431000+00:00,2010-01-13T22:36:00.000Z,177.63956,-37.33149,3.166,79.3631,ML,,GROPE,reviewed,manual,nz1dr,12,5,4,0.579,270,0.09588,0.17,3,2004
2196300,earthquake,2004-03-08 07:14:25.442000+00:00,2010-01-13T22:36:00.000Z,177.97662,-38.41303,3.375,30.995,ML,,GROPE,reviewed,manual,nz1dr,16,10,11,0.21,134,0.22388,0.195,3,2004
2196288,earthquake,2004-03-08 06:24:30.722000+00:00,2010-01-13T22:36:00.000Z,174.166,-39.56081,2.827,191.1464,ML,,GROPE,reviewed,manual,nz1dr,10,6,3,1.693,202,0.17135,0.182,3,2004
2196284,earthquake,2004-03-08 06:02:35.849000+00:00,2010-01-13T22:36:00.000Z,167.5638,-44.95778,2.939,67.0134,ML,,GROPE,reviewed,manual,nz1dr,15,7,6,0.383,193,0.08668,0.11,3,2004
2196281,earthquake,2004-03-08 05:55:17.450000+00:00,2007-11-13T14:06:00.000Z,173.5078,-40.91474,-9.0,89.8522,ML,,GROPE,reviewed,manual,nz1dr,8,3,0,0.319,282,0.0704,0.0,3,2004
2196223,earthquake,2004-03-08 02:39:40.835000+00:00,2010-01-13T22:36:00.000Z,178.11261,-38.59855,2.244,20.856,ML,,GROPE,reviewed,manual,nz1dr,6,4,2,0.063,207,0.18276,0.301,3,2004
2196221,earthquake,2004-03-08 02:26:27.353000+00:00,2010-01-13T22:36:00.000Z,167.15663,-45.01532,2.357,14.0847,ML,,GROPE,reviewed,manual,nz1dr,9,3,2,0.069,241,0.07811,0.05,3,2004
2196216,earthquake,2004-03-08 02:06:17.228000+00:00,2010-01-13T22:36:00.000Z,176.26221,-38.30922,2.827,112.349,ML,,GROPE,reviewed,manual,nz1dr,8,3,4,0.669,278,0.09387,0.289,3,2004
2196215,earthquake,2004-03-08 02:04:00.347000+00:00,2010-01-13T22:36:00.000Z,173.94247,-40.30455,2.3,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,3,3,1.009,321,0.20261,0.219,3,2004
2196208,earthquake,2004-03-08 01:46:56.059000+00:00,2010-01-13T22:36:00.000Z,167.0623,-45.06321,2.36,13.3076,ML,,GROPE,reviewed,manual,nz1dr,8,4,2,0.013,230,0.10577,0.057,3,2004
2196201,earthquake,2004-03-08 01:22:23.662000+00:00,2010-01-13T22:36:00.000Z,177.97395,-38.41933,3.513,29.4748,ML,,GROPE,reviewed,manual,nz1dr,23,18,10,0.204,133,0.22742,0.279,3,2004
2196198,earthquake,2004-03-08 01:09:56.436000+00:00,2010-01-13T22:36:00.000Z,174.29225,-39.74091,2.856,117.7267,ML,,GROPE,reviewed,manual,nz1dr,29,20,7,0.438,94,0.22107,0.111,3,2004
2196194,earthquake,2004-03-08 00:55:36.519000+00:00,2010-01-13T22:36:00.000Z,176.61806,-39.88963,2.42,29.0697,ML,,GROPE,reviewed,manual,nz1dr,9,5,8,0.235,135,0.17293,0.166,3,2004
2196264,earthquake,2004-03-08 00:44:12.782000+00:00,2010-01-13T22:36:00.000Z,174.43117,-39.66949,3.584,125.0765,ML,,GROPE,reviewed,manual,nz1dr,46,35,5,0.382,80,0.19723,0.208,3,2004
2196188,earthquake,2004-03-08 00:41:58.192000+00:00,2010-01-13T22:36:00.000Z,167.0157,-45.12883,2.697,25.3862,ML,,GROPE,reviewed,manual,nz1dr,7,3,4,0.815,309,0.22727,0.042,3,2004
2196185,earthquake,2004-03-08 00:27:17.891000+00:00,2010-01-13T22:36:00.000Z,177.96242,-38.40437,2.987,30.4611,ML,,GROPE,reviewed,manual,nz1dr,12,7,5,0.221,130,0.18822,0.28,3,2004
2196181,earthquake,2004-03-08 00:13:09.199000+00:00,2010-01-13T22:36:00.000Z,177.97447,-38.40335,4.2,27.8227,Mw,,GROPE,reviewed,manual,nz1dr,33,25,0,0.22,83,0.19389,0.0,3,2004
2196180,earthquake,2004-03-08 00:10:20.862000+00:00,2010-01-13T22:36:00.000Z,178.98257,-37.7989,3.303,26.6159,ML,,GROPE,reviewed,manual,nz1dr,11,7,7,0.585,283,0.14944,0.198,3,2004
2196175,earthquake,2004-03-07 23:52:00.749000+00:00,2010-01-13T22:36:00.000Z,172.86809,-41.82547,1.737,66.8089,ML,,GROPE,reviewed,manual,nz1dr,10,5,1,0.067,116,0.09993,0.0,3,2004
2196171,earthquake,2004-03-07 23:40:55.555000+00:00,2010-01-13T22:36:00.000Z,176.02278,-38.26221,3.568,157.8151,ML,,GROPE,reviewed,manual,nz1dr,18,11,13,0.83,205,0.15036,0.122,3,2004
2196152,earthquake,2004-03-07 22:35:38.708000+00:00,2010-01-13T22:36:00.000Z,167.05478,-45.1206,2.528,22.7014,ML,,GROPE,reviewed,manual,nz1dr,10,4,3,0.069,203,0.0553,0.084,3,2004
2353195,earthquake,2004-03-07 22:35:36.133000+00:00,2010-01-13T22:36:00.000Z,167.05304,-45.13195,1.851,20.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,2,0.08,203,0.10147,0.19,3,2004
2353190,earthquake,2004-03-07 22:09:45.640000+00:00,2010-01-13T22:36:00.000Z,175.67371,-39.48322,1.773,25.0185,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.214,247,0.19587,0.198,3,2004
2196141,earthquake,2004-03-07 22:08:25.311000+00:00,2010-01-13T22:36:00.000Z,175.2637,-38.94346,3.373,206.4911,ML,,GROPE,reviewed,manual,nz1dr,17,11,11,0.222,204,0.18883,0.147,3,2004
2196139,earthquake,2004-03-07 22:05:32.489000+00:00,2010-01-13T22:36:00.000Z,175.8456,-40.64049,2.681,23.5182,ML,,GROPE,reviewed,manual,nz1dr,19,12,14,0.307,112,0.39353,0.228,3,2004
2196128,earthquake,2004-03-07 21:33:03.303000+00:00,2010-01-13T22:36:00.000Z,171.38658,-42.96153,2.726,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,7,9,0.49,118,0.25117,0.185,3,2004
2196120,earthquake,2004-03-07 21:16:14.511000+00:00,2010-01-13T22:36:00.000Z,166.74342,-45.49445,2.262,21.7885,ML,,GROPE,reviewed,manual,nz1dr,6,3,2,0.29,327,0.12047,0.096,3,2004
2196112,earthquake,2004-03-07 20:49:23.273000+00:00,2010-01-13T22:36:00.000Z,172.84846,-41.51115,1.879,95.9052,ML,,GROPE,reviewed,manual,nz1dr,11,6,1,0.256,97,0.24664,0.0,3,2004
2196092,earthquake,2004-03-07 19:15:51.563000+00:00,2010-01-13T22:36:00.000Z,172.29802,-42.79135,2.151,26.9255,ML,,GROPE,reviewed,manual,nz1dr,7,4,4,0.022,128,0.2805,0.17,3,2004
2196091,earthquake,2004-03-07 19:14:19.235000+00:00,2010-01-13T22:36:00.000Z,172.25706,-42.78163,2.718,27.5406,ML,,GROPE,reviewed,manual,nz1dr,8,4,4,0.01,223,0.25015,0.148,3,2004
2196087,earthquake,2004-03-07 19:03:13.085000+00:00,2010-01-13T22:36:00.000Z,175.94031,-38.78688,1.419,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,2,0.12,232,0.09767,0.108,3,2004
2196074,earthquake,2004-03-07 18:06:44.510000+00:00,2010-01-13T22:36:00.000Z,174.68704,-41.00875,2.619,31.8072,ML,,GROPE,reviewed,manual,nz1dr,31,22,6,0.222,94,0.19483,0.105,3,2004
2196069,earthquake,2004-03-07 17:46:48.411000+00:00,2010-01-13T22:36:00.000Z,173.26102,-41.36504,1.653,83.1013,ML,,GROPE,reviewed,manual,nz1dr,9,5,1,0.171,138,0.20388,0.0,3,2004
2196060,earthquake,2004-03-07 17:02:50.632000+00:00,2010-01-13T22:36:00.000Z,177.60725,-37.51854,2.919,96.6012,ML,,GROPE,reviewed,manual,nz1dr,11,6,8,0.558,227,0.10518,0.206,3,2004
