publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,Month,Year
3272011,earthquake,2010-03-08 07:34:10.771000+00:00,2013-07-09T16:04:00.000Z,176.39659,-37.13044,3.186,195.4769,ML,,GROPE,reviewed,manual,nz1dr,12,9,12,1.263,256,0.06945,0.15,3,2010
3271992,earthquake,2010-03-08 06:39:23.696000+00:00,2013-07-09T16:04:00.000Z,175.84218,-38.30371,3.365,159.2294,ML,,GROPE,reviewed,manual,nz1dr,25,21,22,0.93,224,0.25254,0.291,3,2010
3271979,earthquake,2010-03-08 06:00:17.724000+00:00,2013-07-09T16:04:00.000Z,172.3306,-41.42323,-9.0,145.405,ML,,GROPE,reviewed,manual,nz1dr,8,4,0,0.51,143,0.20381,0.0,3,2010
3278879,earthquake,2010-03-08 05:51:41.832000+00:00,2013-07-09T16:14:00.000Z,178.37378,-38.34066,2.499,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,2,0.195,312,0.11473,0.171,3,2010
3271976,earthquake,2010-03-08 05:49:32.756000+00:00,2013-07-09T16:04:00.000Z,171.96388,-42.14626,2.208,2.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,5,5,0.417,119,0.21697,0.338,3,2010
3271974,earthquake,2010-03-08 05:42:00.705000+00:00,2013-07-09T16:04:00.000Z,176.41753,-40.26828,2.222,25.9739,ML,,GROPE,reviewed,manual,nz1dr,18,13,8,0.166,77,0.20933,0.157,3,2010
3271970,earthquake,2010-03-08 05:25:11.226000+00:00,2013-07-09T16:04:00.000Z,167.6295,-44.92349,2.534,78.9744,ML,,GROPE,reviewed,manual,nz1dr,12,9,9,0.326,188,0.17137,0.255,3,2010
3271961,earthquake,2010-03-08 04:58:32.944000+00:00,2013-07-09T16:04:00.000Z,166.909,-45.15814,3.071,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,5,0.353,256,0.18911,0.136,3,2010
3271960,earthquake,2010-03-08 04:55:02.764000+00:00,2013-07-09T16:04:00.000Z,175.8389,-38.93564,1.791,5.9589,ML,,GROPE,reviewed,manual,nz1dr,22,17,17,0.046,135,0.11374,0.27,3,2010
3271903,earthquake,2010-03-08 02:10:36.085000+00:00,2013-07-09T16:04:00.000Z,175.07469,-39.16949,1.791,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,8,0.243,160,0.11027,0.172,3,2010
3271897,earthquake,2010-03-08 01:57:31.715000+00:00,2013-07-09T16:04:00.000Z,175.32899,-40.75168,2.74,34.8983,ML,,GROPE,reviewed,manual,nz1dr,30,24,16,0.138,117,0.22728,0.143,3,2010
3271894,earthquake,2010-03-08 01:49:36.498000+00:00,2013-07-09T16:04:00.000Z,174.84239,-41.08391,1.921,29.4868,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.227,154,0.07286,0.158,3,2010
3271889,earthquake,2010-03-08 01:34:48.796000+00:00,2013-07-09T16:04:00.000Z,177.09914,-37.11472,3.694,140.7586,ML,,GROPE,reviewed,manual,nz1dr,24,19,15,0.841,262,0.12594,0.207,3,2010
3271878,earthquake,2010-03-08 01:10:46.834000+00:00,2013-07-09T16:04:00.000Z,176.61809,-39.89136,1.927,30.483,ML,,GROPE,reviewed,manual,nz1dr,9,6,5,0.221,139,0.20322,0.197,3,2010
3271874,earthquake,2010-03-08 00:55:59.120000+00:00,2013-07-09T16:04:00.000Z,176.48991,-40.18389,3.041,49.2165,ML,,GROPE,reviewed,manual,nz1dr,33,30,19,0.124,65,0.22298,0.203,3,2010
3271865,earthquake,2010-03-08 00:40:57.310000+00:00,2013-07-09T16:04:00.000Z,176.59938,-39.31118,2.326,26.7872,ML,,GROPE,reviewed,manual,nz1dr,16,13,5,0.154,107,0.23528,0.173,3,2010
3271854,earthquake,2010-03-08 00:05:01.402000+00:00,2013-07-09T16:04:00.000Z,174.94469,-41.4102,3.045,31.0794,ML,,GROPE,reviewed,manual,nz1dr,32,24,19,0.056,124,0.2941,0.19,3,2010
3271843,earthquake,2010-03-07 23:31:15.068000+00:00,2013-07-09T16:04:00.000Z,175.50459,-40.87946,2.069,24.9804,ML,,GROPE,reviewed,manual,nz1dr,13,8,5,0.021,114,0.17292,0.139,3,2010
3271822,earthquake,2010-03-07 22:44:36.903000+00:00,2013-07-09T16:04:00.000Z,175.11229,-41.37715,1.817,28.7563,ML,,GROPE,reviewed,manual,nz1dr,7,5,5,0.111,109,0.09248,0.18,3,2010
3271821,earthquake,2010-03-07 22:40:48.518000+00:00,2013-07-09T16:04:00.000Z,177.31877,-37.15379,2.97,146.8375,ML,,GROPE,reviewed,manual,nz1dr,7,5,5,1.118,303,0.23505,0.152,3,2010
3271801,earthquake,2010-03-07 21:51:54.360000+00:00,2013-07-09T16:04:00.000Z,176.47769,-40.16133,1.971,47.9168,ML,,GROPE,reviewed,manual,nz1dr,7,4,4,0.276,221,0.14311,0.23,3,2010
3271784,earthquake,2010-03-07 21:09:33.306000+00:00,2013-07-09T16:04:00.000Z,177.38799,-36.89758,3.617,134.8503,ML,,GROPE,reviewed,manual,nz1dr,16,11,25,0.914,278,0.15962,0.254,3,2010
3271781,earthquake,2010-03-07 21:02:41.218000+00:00,2013-07-09T16:04:00.000Z,175.30821,-39.23179,1.46,18.4976,ML,,GROPE,reviewed,manual,nz1dr,12,7,10,0.066,238,0.11609,0.183,3,2010
3271769,earthquake,2010-03-07 20:29:52.186000+00:00,2013-07-09T16:04:00.000Z,173.93661,-40.41762,2.689,91.3178,ML,,GROPE,reviewed,manual,nz1dr,34,28,12,0.386,108,0.23871,0.157,3,2010
3271764,earthquake,2010-03-07 20:14:40.838000+00:00,2013-07-09T16:04:00.000Z,175.73299,-38.75054,3.304,146.4163,ML,,GROPE,reviewed,manual,nz1dr,44,35,6,0.383,205,0.26027,0.18,3,2010
3271754,earthquake,2010-03-07 19:42:24.794000+00:00,2013-07-09T16:04:00.000Z,166.54831,-45.7108,3.122,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,4,0.49,266,0.17284,0.182,3,2010
3271749,earthquake,2010-03-07 19:30:31.468000+00:00,2013-07-09T16:04:00.000Z,175.93155,-38.86457,1.704,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,13,12,0.125,170,0.18467,0.264,3,2010
3271715,earthquake,2010-03-07 17:53:46.444000+00:00,2013-07-09T16:04:00.000Z,174.18352,-39.52074,3.495,212.6803,ML,,GROPE,reviewed,manual,nz1dr,39,36,8,0.26,106,0.24758,0.104,3,2010
3271706,earthquake,2010-03-07 17:28:17.683000+00:00,2013-07-09T16:04:00.000Z,174.46278,-40.9984,2.533,50.5716,ML,,GROPE,reviewed,manual,nz1dr,21,17,6,0.256,133,0.16194,0.1,3,2010
3271701,earthquake,2010-03-07 17:11:06.606000+00:00,2013-07-09T16:04:00.000Z,175.93417,-38.86717,1.796,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,20,16,17,0.126,97,0.17915,0.245,3,2010
3271695,earthquake,2010-03-07 16:53:57.901000+00:00,2013-07-09T16:04:00.000Z,176.75568,-40.01226,2.383,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,20,17,10,0.084,96,0.25231,0.105,3,2010
3271915,earthquake,2010-03-07 16:48:55.692000+00:00,2013-07-09T16:04:00.000Z,176.78075,-40.01725,2.833,24.7772,ML,,GROPE,reviewed,manual,nz1dr,20,17,18,0.064,100,0.3058,0.137,3,2010
3271693,earthquake,2010-03-07 16:48:24.948000+00:00,2013-07-09T16:04:00.000Z,178.25882,-38.44463,2.914,27.8266,ML,,GROPE,reviewed,manual,nz1dr,15,12,5,0.058,190,0.38364,0.244,3,2010
3271682,earthquake,2010-03-07 16:19:56.784000+00:00,2013-07-09T16:04:00.000Z,177.41225,-36.77295,2.881,80.6863,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,1.027,326,0.11407,0.264,3,2010
3271680,earthquake,2010-03-07 16:17:25.041000+00:00,2013-07-09T16:04:00.000Z,176.69228,-40.28276,2.249,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,15,9,0.046,192,0.33464,0.136,3,2010
3271661,earthquake,2010-03-07 15:28:37.199000+00:00,2013-07-09T16:04:00.000Z,167.4136,-44.80707,1.957,2.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,6,0.388,234,0.16181,0.126,3,2010
3271658,earthquake,2010-03-07 15:18:21.478000+00:00,2013-07-09T16:04:00.000Z,176.95633,-38.08968,2.309,63.7354,ML,,GROPE,reviewed,manual,nz1dr,9,7,5,0.21,134,0.28698,0.148,3,2010
3271643,earthquake,2010-03-07 14:37:54.019000+00:00,2013-07-09T16:04:00.000Z,175.401,-39.37301,1.383,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.055,228,0.12979,0.137,3,2010
3271633,earthquake,2010-03-07 14:05:56.093000+00:00,2013-07-09T16:04:00.000Z,166.79913,-45.37748,2.743,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,9,11,0.265,282,0.24693,0.268,3,2010
3279378,earthquake,2010-03-07 13:21:26.141000+00:00,2013-07-09T16:14:00.000Z,176.40289,-40.02837,2.125,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,2,0.047,197,0.21582,0.212,3,2010
3279377,earthquake,2010-03-07 13:19:44.194000+00:00,2013-07-09T16:14:00.000Z,176.9278,-39.69968,2.059,48.6115,ML,,GROPE,reviewed,manual,nz1dr,8,5,5,0.104,235,0.09924,0.175,3,2010
3271618,earthquake,2010-03-07 13:18:51.878000+00:00,2013-07-09T16:04:00.000Z,166.92938,-45.99401,2.483,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,5,6,0.551,267,0.26509,0.203,3,2010
3271609,earthquake,2010-03-07 12:54:12.849000+00:00,2013-07-09T16:04:00.000Z,176.76698,-37.78984,2.222,2.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,20,14,9,0.177,214,0.22708,0.089,3,2010
3271597,earthquake,2010-03-07 12:23:00.592000+00:00,2013-07-09T16:04:00.000Z,175.30788,-39.23014,1.613,18.2498,ML,,GROPE,reviewed,manual,nz1dr,14,9,10,0.068,239,0.07415,0.288,3,2010
3271588,earthquake,2010-03-07 11:58:29.547000+00:00,2013-07-09T16:04:00.000Z,167.15404,-44.47539,2.299,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,9,0.587,252,0.26532,0.22,3,2010
3271587,earthquake,2010-03-07 11:54:46.342000+00:00,2013-07-09T16:04:00.000Z,174.77116,-41.01724,2.307,31.0659,ML,,GROPE,reviewed,manual,nz1dr,22,16,5,0.187,106,0.13237,0.126,3,2010
3271575,earthquake,2010-03-07 11:15:02.888000+00:00,2013-07-09T16:04:00.000Z,175.70311,-39.5173,1.774,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,10,10,0.115,224,0.13813,0.134,3,2010
3271572,earthquake,2010-03-07 11:06:45.133000+00:00,2013-07-09T16:04:00.000Z,176.13322,-37.56449,3.419,269.7684,ML,,GROPE,reviewed,manual,nz1dr,11,7,13,1.04,265,0.16409,0.336,3,2010
3271571,earthquake,2010-03-07 11:03:55.738000+00:00,2013-07-09T16:04:00.000Z,167.73802,-44.91908,2.137,78.1187,ML,,GROPE,reviewed,manual,nz1dr,11,8,8,0.278,172,0.2287,0.359,3,2010
3271566,earthquake,2010-03-07 10:51:39.420000+00:00,2013-07-09T16:04:00.000Z,176.59433,-39.97574,2.578,44.606,ML,,GROPE,reviewed,manual,nz1dr,24,20,7,0.149,85,0.26182,0.098,3,2010
3271562,earthquake,2010-03-07 10:38:41.577000+00:00,2013-07-09T16:04:00.000Z,174.18709,-39.7051,3.161,208.8714,ML,,GROPE,reviewed,manual,nz1dr,20,17,14,0.294,129,0.28207,0.256,3,2010
3271558,earthquake,2010-03-07 10:26:33.754000+00:00,2013-07-09T16:04:00.000Z,176.62601,-39.93739,2.355,49.9823,ML,,GROPE,reviewed,manual,nz1dr,14,9,10,0.192,110,0.09973,0.292,3,2010
3271557,earthquake,2010-03-07 10:22:44.400000+00:00,2013-07-09T16:04:00.000Z,175.55411,-40.98944,1.979,31.226,ML,,GROPE,reviewed,manual,nz1dr,14,9,9,0.175,78,0.18683,0.141,3,2010
3279364,earthquake,2010-03-07 09:30:17.343000+00:00,2013-07-09T16:14:00.000Z,167.35133,-44.83913,2.126,2.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,5,0.441,235,0.14155,0.331,3,2010
3271538,earthquake,2010-03-07 09:28:08.087000+00:00,2013-07-09T16:04:00.000Z,176.98253,-38.34679,3.44,59.5911,ML,,GROPE,reviewed,manual,nz1dr,62,57,19,0.132,77,0.21471,0.143,3,2010
3271519,earthquake,2010-03-07 08:37:28.025000+00:00,2013-07-09T16:04:00.000Z,178.23257,-38.47451,2.339,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,4,0.023,235,0.33591,0.188,3,2010
3271517,earthquake,2010-03-07 08:29:27.353000+00:00,2013-07-09T16:04:00.000Z,177.84828,-38.45002,2.331,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,5,3,0.266,163,0.30992,0.216,3,2010
3271513,earthquake,2010-03-07 08:21:48.849000+00:00,2013-07-09T16:04:00.000Z,176.88275,-39.63123,2.144,37.116,ML,,GROPE,reviewed,manual,nz1dr,9,5,4,0.164,215,0.1831,0.147,3,2010
3271491,earthquake,2010-03-07 07:26:09.017000+00:00,2013-07-09T16:04:00.000Z,173.38625,-41.36018,2.638,96.0678,ML,,GROPE,reviewed,manual,nz1dr,15,11,6,0.141,88,0.27333,0.211,3,2010
3271473,earthquake,2010-03-07 06:39:45.335000+00:00,2013-07-09T16:04:00.000Z,177.8681,-38.48416,3.43,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,34,29,22,0.238,87,0.25486,0.254,3,2010
3271440,earthquake,2010-03-07 04:53:43.399000+00:00,2013-07-09T16:04:00.000Z,167.65825,-44.96859,2.296,76.3191,ML,,GROPE,reviewed,manual,nz1dr,7,5,6,0.515,234,0.38301,0.222,3,2010
3279355,earthquake,2010-03-07 04:53:14.797000+00:00,2013-07-09T16:14:00.000Z,172.65564,-41.76533,-9.0,74.0887,ML,,GROPE,reviewed,manual,nz1dr,6,3,0,0.187,181,0.05221,0.0,3,2010
3271431,earthquake,2010-03-07 04:23:12.244000+00:00,2013-07-09T16:04:00.000Z,174.62675,-40.63102,2.136,25.5011,ML,,GROPE,reviewed,manual,nz1dr,14,9,10,0.316,201,0.19194,0.141,3,2010
3271422,earthquake,2010-03-07 03:58:01.828000+00:00,2013-07-09T16:04:00.000Z,175.06035,-41.09147,1.896,27.8319,ML,,GROPE,reviewed,manual,nz1dr,12,8,8,0.018,93,0.12371,0.156,3,2010
3271384,earthquake,2010-03-07 02:07:48.879000+00:00,2013-07-09T16:04:00.000Z,176.75912,-39.84964,2.625,47.8172,ML,,GROPE,reviewed,manual,nz1dr,15,10,4,0.105,98,0.16234,0.145,3,2010
3271383,earthquake,2010-03-07 02:06:04.606000+00:00,2013-07-09T16:04:00.000Z,174.14024,-40.62865,2.477,95.5316,ML,,GROPE,reviewed,manual,nz1dr,19,14,7,0.241,96,0.29367,0.153,3,2010
3271376,earthquake,2010-03-07 01:46:22.263000+00:00,2013-07-09T16:04:00.000Z,176.56319,-40.34037,2.145,18.4517,ML,,GROPE,reviewed,manual,nz1dr,14,10,10,0.091,172,0.36976,0.13,3,2010
3271372,earthquake,2010-03-07 01:29:22.724000+00:00,2013-07-09T16:04:00.000Z,172.59048,-42.76892,2.946,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,13,6,0.236,113,0.26639,0.129,3,2010
3271349,earthquake,2010-03-07 00:27:03.568000+00:00,2013-07-09T16:04:00.000Z,168.33099,-44.50538,2.327,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,11,0.335,158,0.21078,0.28,3,2010
3271326,earthquake,2010-03-06 23:21:16.223000+00:00,2013-07-09T16:04:00.000Z,176.51936,-40.35131,2.56,23.969,ML,,GROPE,reviewed,manual,nz1dr,18,15,13,0.115,157,0.3622,0.088,3,2010
3271324,earthquake,2010-03-06 23:14:36.341000+00:00,2013-07-09T16:03:00.000Z,167.42076,-44.72202,2.587,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,11,13,0.364,222,0.26913,0.259,3,2010
3271310,earthquake,2010-03-06 22:31:46.350000+00:00,2013-07-09T16:03:00.000Z,175.97493,-40.7478,1.833,30.0706,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.074,174,0.06999,0.341,3,2010
3271296,earthquake,2010-03-06 21:43:04.499000+00:00,2013-07-09T16:03:00.000Z,168.36142,-44.52044,2.11,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,8,0.347,152,0.21545,0.278,3,2010
3271290,earthquake,2010-03-06 21:29:27.014000+00:00,2013-07-09T16:03:00.000Z,176.79597,-37.77369,2.16,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,6,0.204,237,0.18129,0.083,3,2010
3271274,earthquake,2010-03-06 20:56:46.560000+00:00,2013-07-09T16:03:00.000Z,179.60675,-36.31007,4.002,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,14,10,1.784,311,0.24886,0.167,3,2010
3271273,earthquake,2010-03-06 20:51:42.895000+00:00,2013-07-09T16:03:00.000Z,166.94267,-44.60003,2.828,3.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,3,0.706,276,0.18396,0.139,3,2010
3271267,earthquake,2010-03-06 20:24:15.759000+00:00,2013-07-09T16:03:00.000Z,176.00871,-38.14989,3.543,149.343,ML,,GROPE,reviewed,manual,nz1dr,23,19,6,0.875,217,0.22848,0.215,3,2010
3271255,earthquake,2010-03-06 19:42:37.016000+00:00,2013-07-09T16:03:00.000Z,171.9771,-42.93842,2.675,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,7,0.266,94,0.20039,0.217,3,2010
3271245,earthquake,2010-03-06 19:16:15.618000+00:00,2013-07-09T16:03:00.000Z,174.51959,-41.64075,3.05,51.4546,ML,,GROPE,reviewed,manual,nz1dr,35,29,20,0.254,130,0.17436,0.206,3,2010
3279298,earthquake,2010-03-06 18:40:23.404000+00:00,2013-07-09T16:14:00.000Z,172.64154,-41.70774,-9.0,74.3562,ML,,GROPE,reviewed,manual,nz1dr,6,3,0,0.205,248,0.08304,0.0,3,2010
3271233,earthquake,2010-03-06 18:39:37.639000+00:00,2013-07-09T16:03:00.000Z,173.43889,-40.94536,-9.0,85.9726,ML,,GROPE,reviewed,manual,nz1dr,5,3,0,0.277,270,0.15067,0.0,3,2010
3271232,earthquake,2010-03-06 18:35:53.224000+00:00,2013-07-09T16:03:00.000Z,174.38971,-40.58204,2.078,24.1482,ML,,GROPE,reviewed,manual,nz1dr,14,9,10,0.419,217,0.27367,0.202,3,2010
3271229,earthquake,2010-03-06 18:28:18.513000+00:00,2013-07-09T16:03:00.000Z,175.80695,-38.52961,3.591,170.3731,ML,,GROPE,reviewed,manual,nz1dr,45,39,23,0.58,153,0.31087,0.146,3,2010
3271216,earthquake,2010-03-06 17:44:01.426000+00:00,2013-07-09T16:03:00.000Z,175.86493,-38.77399,2.738,100.1828,ML,,GROPE,reviewed,manual,nz1dr,17,14,13,0.521,205,0.19017,0.267,3,2010
3271204,earthquake,2010-03-06 17:15:03.395000+00:00,2013-07-09T16:03:00.000Z,175.07538,-40.79367,1.604,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,4,0.076,190,0.0594,0.099,3,2010
3271197,earthquake,2010-03-06 16:59:07.685000+00:00,2013-07-09T16:03:00.000Z,173.54958,-43.01865,2.762,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,6,7,0.602,224,0.19306,0.346,3,2010
3271187,earthquake,2010-03-06 16:28:08.422000+00:00,2013-07-09T16:03:00.000Z,173.56174,-40.41016,2.28,147.6423,ML,,GROPE,reviewed,manual,nz1dr,9,6,3,0.82,154,0.08074,0.239,3,2010
3271165,earthquake,2010-03-06 15:26:05.689000+00:00,2013-07-09T16:03:00.000Z,177.17493,-39.70243,2.573,30.0678,ML,,GROPE,reviewed,manual,nz1dr,15,11,4,0.086,261,0.30351,0.152,3,2010
3271152,earthquake,2010-03-06 14:57:39.906000+00:00,2013-07-09T16:03:00.000Z,166.82735,-45.62479,2.171,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,9,0.279,321,0.19322,0.172,3,2010
3271131,earthquake,2010-03-06 14:11:54.986000+00:00,2013-07-09T16:03:00.000Z,171.66823,-43.07165,2.076,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,2,0.372,223,0.14037,0.358,3,2010
3271117,earthquake,2010-03-06 13:33:04.412000+00:00,2013-07-09T16:03:00.000Z,175.65887,-38.31638,3.011,219.6098,ML,,GROPE,reviewed,manual,nz1dr,15,9,8,1.071,292,0.136,0.14,3,2010
3271093,earthquake,2010-03-06 12:32:21.060000+00:00,2013-07-09T16:03:00.000Z,179.75706,-35.90643,3.742,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,12,9,2.193,332,0.18429,0.305,3,2010
3271087,earthquake,2010-03-06 12:16:12.207000+00:00,2013-07-09T16:03:00.000Z,173.28461,-41.5034,2.017,67.3285,ML,,GROPE,reviewed,manual,nz1dr,9,6,2,0.293,145,0.10122,0.061,3,2010
3271084,earthquake,2010-03-06 12:09:08.087000+00:00,2013-07-09T16:03:00.000Z,178.67169,-38.02927,2.472,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,4,0.33,288,0.19405,0.121,3,2010
3271078,earthquake,2010-03-06 11:54:17.369000+00:00,2013-07-09T16:03:00.000Z,175.22087,-39.17234,3.199,136.9137,ML,,GROPE,reviewed,manual,nz1dr,30,24,7,0.154,181,0.29872,0.095,3,2010
3271076,earthquake,2010-03-06 11:50:22.420000+00:00,2013-07-09T16:03:00.000Z,177.13556,-37.18398,3.673,174.9811,ML,,GROPE,reviewed,manual,nz1dr,22,17,15,0.77,249,0.18777,0.232,3,2010
3271057,earthquake,2010-03-06 11:00:27.947000+00:00,2013-07-09T16:03:00.000Z,178.05089,-36.08402,4.051,221.9743,ML,,GROPE,reviewed,manual,nz1dr,21,17,8,1.758,323,0.16021,0.226,3,2010
3271054,earthquake,2010-03-06 10:51:49.150000+00:00,2013-07-09T16:03:00.000Z,165.75037,-46.70531,2.646,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,7,1.544,303,0.22468,0.195,3,2010
3271043,earthquake,2010-03-06 10:28:29.204000+00:00,2013-07-09T16:03:00.000Z,166.76833,-45.47558,2.318,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,9,0.271,281,0.23868,0.145,3,2010
3271032,earthquake,2010-03-06 10:06:33.481000+00:00,2013-07-09T16:03:00.000Z,177.50861,-39.10928,2.71,26.6085,ML,,GROPE,reviewed,manual,nz1dr,18,13,9,0.154,117,0.27424,0.106,3,2010
3271005,earthquake,2010-03-06 09:03:09.129000+00:00,2013-07-09T16:03:00.000Z,168.69794,-44.59745,2.334,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,10,0.325,105,0.17626,0.264,3,2010
3279240,earthquake,2010-03-06 09:02:32.616000+00:00,2013-07-09T16:14:00.000Z,179.91512,-38.79587,3.461,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,10,1.373,316,0.15441,0.177,3,2010
3271003,earthquake,2010-03-06 08:56:28.890000+00:00,2013-07-09T16:03:00.000Z,166.75034,-46.25722,2.257,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,4,0.909,284,0.18636,0.125,3,2010
3270993,earthquake,2010-03-06 08:27:56.148000+00:00,2013-07-09T16:03:00.000Z,174.56454,-39.37283,3.383,158.6814,ML,,GROPE,reviewed,manual,nz1dr,33,30,12,0.154,140,0.16361,0.164,3,2010
3270981,earthquake,2010-03-06 07:54:27.876000+00:00,2013-07-09T16:03:00.000Z,176.01959,-40.85043,1.907,22.2172,ML,,GROPE,reviewed,manual,nz1dr,13,9,9,0.125,155,0.25907,0.152,3,2010
3270972,earthquake,2010-03-06 07:33:10.161000+00:00,2013-07-09T16:03:00.000Z,172.77411,-42.3854,2.23,2.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,6,0.544,130,0.33238,0.185,3,2010
3270961,earthquake,2010-03-06 07:05:51.580000+00:00,2013-07-09T16:03:00.000Z,174.8748,-39.21264,3.718,212.1392,ML,,GROPE,reviewed,manual,nz1dr,53,49,26,0.125,63,0.24538,0.194,3,2010
3270956,earthquake,2010-03-06 06:50:40.309000+00:00,2013-07-09T16:03:00.000Z,176.05859,-40.88202,3.281,26.0919,ML,,GROPE,reviewed,manual,nz1dr,37,29,33,0.168,171,0.26401,0.204,3,2010
3270944,earthquake,2010-03-06 06:19:49.364000+00:00,2013-07-09T16:03:00.000Z,178.13507,-38.20097,2.598,26.5081,ML,,GROPE,reviewed,manual,nz1dr,7,5,3,0.124,132,0.31178,0.114,3,2010
3270943,earthquake,2010-03-06 06:15:43.989000+00:00,2013-07-09T16:03:00.000Z,177.51865,-39.09758,3.002,29.2859,ML,,GROPE,reviewed,manual,nz1dr,25,20,12,0.141,114,0.28086,0.116,3,2010
3270941,earthquake,2010-03-06 06:06:51.720000+00:00,2013-07-09T16:03:00.000Z,167.05257,-45.15595,2.495,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,7,0.319,242,0.27152,0.4,3,2010
3270915,earthquake,2010-03-06 04:59:30.140000+00:00,2013-07-09T16:03:00.000Z,175.94061,-40.63081,2.221,30.5964,ML,,GROPE,reviewed,manual,nz1dr,16,11,11,0.078,83,0.14825,0.166,3,2010
3270909,earthquake,2010-03-06 04:45:12.093000+00:00,2013-07-09T16:03:00.000Z,174.28679,-41.02759,2.393,44.5539,ML,,GROPE,reviewed,manual,nz1dr,13,10,7,0.184,121,0.28505,0.18,3,2010
3270906,earthquake,2010-03-06 04:37:29.585000+00:00,2013-07-09T16:03:00.000Z,176.72995,-40.09211,2.584,22.4945,ML,,GROPE,reviewed,manual,nz1dr,17,12,10,0.118,142,0.32972,0.15,3,2010
3270900,earthquake,2010-03-06 04:18:32.774000+00:00,2013-07-09T16:03:00.000Z,176.75645,-40.15438,2.191,29.5525,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.146,256,0.05421,0.126,3,2010
3277329,earthquake,2010-03-06 04:00:04.348000+00:00,2013-07-09T16:11:00.000Z,177.49762,-39.08073,3.122,29.5443,ML,,GROPE,reviewed,manual,nz1dr,21,17,12,0.148,106,0.16096,0.112,3,2010
3270892,earthquake,2010-03-06 03:59:13.362000+00:00,2013-07-09T16:03:00.000Z,175.66814,-39.51374,2.168,16.6432,ML,,GROPE,reviewed,manual,nz1dr,24,21,12,0.124,53,0.15726,0.109,3,2010
3270889,earthquake,2010-03-06 03:48:54.923000+00:00,2013-07-09T16:03:00.000Z,177.63498,-37.99529,3.056,66.8196,ML,,GROPE,reviewed,manual,nz1dr,22,17,6,0.264,106,0.22787,0.103,3,2010
3270861,earthquake,2010-03-06 02:33:53.511000+00:00,2013-07-09T16:03:00.000Z,166.73012,-45.49235,3.621,9.1198,ML,,GROPE,reviewed,manual,nz1dr,12,9,11,0.299,259,0.07565,0.22,3,2010
